condition,task,target,count,accuracy,dense_accuracy,delta,paired_ci95,matching_tokens,compared_tokens,token_agreement,sequence_exact_match,relative_accuracy,length_terminated,empty_outputs,overall_eligible,overall_skipped,overall_softmax_skipped,overall_pv_omitted,overall_compensated,overall_mass_sum,overall_rows,overall_error_sq,overall_dense_sq,overall_denominator_mass_sum,overall_same_budget_best_mass_sum,overall_wrongly_replaced_vs_mass,overall_unnecessarily_retained_vs_mass,overall_physical_sparsity,overall_pv_omission,overall_mass,overall_denominator_mass,overall_relative_error,overall_rescued_rows,overall_prefix_eligible,overall_prefix_skipped,overall_prefix_replaced,overall_canvas_eligible,overall_canvas_skipped,overall_canvas_replaced,overall_boundary_eligible,overall_boundary_skipped,overall_boundary_replaced,overall_softmax_sparsity,overall_compensation_fraction,overall_mass_selection_gap,overall_wrongly_replaced_fraction,overall_rescued_row_rate,overall_prefix_sparsity,overall_canvas_sparsity,overall_boundary_sparsity,global_eligible,global_skipped,global_softmax_skipped,global_pv_omitted,global_compensated,global_mass_sum,global_rows,global_error_sq,global_dense_sq,global_denominator_mass_sum,global_same_budget_best_mass_sum,global_wrongly_replaced_vs_mass,global_unnecessarily_retained_vs_mass,global_physical_sparsity,global_pv_omission,global_mass,global_denominator_mass,global_relative_error,global_rescued_rows,global_prefix_eligible,global_prefix_skipped,global_prefix_replaced,global_canvas_eligible,global_canvas_skipped,global_canvas_replaced,global_boundary_eligible,global_boundary_skipped,global_boundary_replaced,global_softmax_sparsity,global_compensation_fraction,global_mass_selection_gap,global_wrongly_replaced_fraction,global_rescued_row_rate,global_prefix_sparsity,global_canvas_sparsity,global_boundary_sparsity,local_eligible,local_skipped,local_softmax_skipped,local_pv_omitted,local_compensated,local_mass_sum,local_rows,local_error_sq,local_dense_sq,local_denominator_mass_sum,local_same_budget_best_mass_sum,local_wrongly_replaced_vs_mass,local_unnecessarily_retained_vs_mass,local_physical_sparsity,local_pv_omission,local_mass,local_denominator_mass,local_relative_error,local_rescued_rows,local_prefix_eligible,local_prefix_skipped,local_prefix_replaced,local_canvas_eligible,local_canvas_skipped,local_canvas_replaced,local_boundary_eligible,local_boundary_skipped,local_boundary_replaced,local_softmax_sparsity,local_compensation_fraction,local_mass_selection_gap,local_wrongly_replaced_fraction,local_rescued_row_rate,local_prefix_sparsity,local_canvas_sparsity,local_boundary_sparsity,overall_mass_sample_p10_p50_p90,overall_relative_error_sample_p10_p50_p90,overall_physical_sparsity_sample_p10_p50_p90,global_mass_sample_p10_p50_p90,global_relative_error_sample_p10_p50_p90,global_physical_sparsity_sample_p10_p50_p90,local_mass_sample_p10_p50_p90,local_relative_error_sample_p10_p50_p90,local_physical_sparsity_sample_p10_p50_p90
jl_gaussian_r8_s50,niah_multivalue,0.5,10,1.0,1.0,0.0,"[0.0, 0.0]",515,947,0.5438225976768744,0.4,1.0,0,0,2531200.0,1037081.0,0.0,1037081.0,0.0,6658167.443411708,8601600.0,45845612.23964172,887165931.7566528,6658167.443411708,8050215.392501831,369344.0,369344.0,0.409719105562579,0.409719105562579,0.7740615052329459,0.7740615052329459,0.22732461299587087,0.0,2195200.0,927448.0,927448.0,268800.0,101301.0,101301.0,67200.0,8332.0,8332.0,0.0,0.0,0.161835931581348,0.14591656131479142,0.0,0.4224890670553936,0.37686383928571426,0.12398809523809524,1467200.0,549022.0,0.0,549022.0,0.0,1290745.56325531,1433600.0,1914666.4746289328,221752641.3461914,1290745.56325531,1329042.934425354,166780.0,166780.0,0.37419711014176665,0.37419711014176665,0.9003526529403669,0.9003526529403669,0.09292063429504469,0.0,1411200.0,539647.0,539647.0,44800.0,9369.0,9369.0,11200.0,6.0,6.0,0.0,0.0,0.026714126095175744,0.11367230098146129,0.0,0.3824029195011338,0.20912946428571427,0.0005357142857142857,1064000.0,488059.0,0.0,488059.0,0.0,5367421.880156398,7168000.0,43930945.765012786,665413290.4104614,5367421.880156398,6721172.458076477,202564.0,202564.0,0.45870206766917293,0.45870206766917293,0.7488032756914618,0.7488032756914618,0.2569446273348727,0.0,784000.0,387801.0,387801.0,224000.0,91932.0,91932.0,56000.0,8326.0,8326.0,0.0,0.0,0.18886029267858248,0.1903796992481203,0.0,0.49464413265306123,0.4104107142857143,0.14867857142857144,"[0.7463145661673819, 0.7674676468775337, 0.7851179726549113]","[0.21953537576725013, 0.23060931061422946, 0.23835041869208667]","[0.38922676991150446, 0.42160152409046214, 0.4614480088495575]","[0.8749497386813164, 0.8935651735588908, 0.9090508366475503]","[0.08613195533912661, 0.09479419802308908, 0.11349295965967561]","[0.3317224872773537, 0.38944815521628495, 0.45294513358778626]","[0.7186593714218587, 0.7454026197547015, 0.7611624100614339]","[0.24900850245940362, 0.26062947427288974, 0.2670002459247705]","[0.4450361842105263, 0.4702763157894737, 0.4809377192982456]"
jl_gaussian_r8_s50,niah_multiquery,0.5,10,1.0,1.0,0.0,"[0.0, 0.0]",892,1077,0.8282265552460538,0.5,1.0,0,0,1674560.0,757274.0,0.0,757274.0,0.0,4515762.670896888,5898240.0,38014728.75039013,615250388.6715698,4515762.670896888,5475645.01133728,254702.0,254702.0,0.4522226734186891,0.4522226734186891,0.7656118894614136,0.7656118894614136,0.24857073679576727,0.0,1444160.0,685971.0,685971.0,184320.0,67745.0,67745.0,46080.0,3558.0,3558.0,0.0,0.0,0.16274046841776402,0.1521008503726352,0.0,0.4749965377797474,0.3675401475694444,0.07721354166666666,944960.0,412842.0,0.0,412842.0,0.0,887007.126449585,983040.0,1419769.2648922773,162129428.84521484,887007.126449585,912001.1174850464,113544.0,113544.0,0.43688833389773113,0.43688833389773113,0.9023103092952321,0.9023103092952321,0.09357890494494771,0.0,906560.0,410255.0,410255.0,30720.0,2586.0,2586.0,7680.0,1.0,1.0,0.0,0.0,0.025425202469341456,0.12015746698272943,0.0,0.45254037239675254,0.0841796875,0.00013020833333333333,729600.0,344432.0,0.0,344432.0,0.0,3628755.544447303,4915200.0,36594959.485497855,453120959.826355,3628755.544447303,4563643.893852234,141158.0,141158.0,0.47208333333333335,0.47208333333333335,0.7382722054946498,0.7382722054946498,0.28418657602518915,0.0,537600.0,275716.0,275716.0,153600.0,65159.0,65159.0,38400.0,3557.0,3557.0,0.0,0.0,0.19020352160744855,0.19347313596491228,0.0,0.5128645833333333,0.4242122395833333,0.09263020833333334,"[0.7511362148989186, 0.76729133643619, 0.7804131129028683]","[0.22869988455209472, 0.24909591931571567, 0.267399283297936]","[0.43263725161596184, 0.44878110532407406, 0.4768846893988826]","[0.8916818173136563, 0.9031872747652232, 0.9107175780832767]","[0.0871849712971755, 0.09273302391623317, 0.10255346983627438]","[0.40759695477724944, 0.4236518595041322, 0.4834535981885872]","[0.7202452814687277, 0.7410500938966289, 0.7542396238249262]","[0.25960446747285604, 0.28603742531602694, 0.30671410435974716]","[0.46400986842105263, 0.4711661184210526, 0.48102138157894736]"
jl_gaussian_r8_s50,vt,0.5,10,0.4,0.0,0.4,"[0.1, 0.7]",196,300,0.6533333333333333,0.6,,6,0,1561760.0,930328.0,0.0,930328.0,0.0,4222106.345954537,5283840.0,24281998.355788063,602454199.130188,4222106.345954537,4931370.90221405,170373.0,170373.0,0.5956920397500256,0.5956920397500256,0.7990602186959744,0.7990602186959744,0.20076139040486138,0.0,1355360.0,860340.0,860340.0,165120.0,67208.0,67208.0,41280.0,2780.0,2780.0,0.0,0.0,0.13423278453918228,0.10909038520643377,0.0,0.6347686223586353,0.4070251937984496,0.06734496124031007,908160.0,598266.0,0.0,598266.0,0.0,800542.3466491699,880640.0,1743547.5275279647,156629171.8330078,800542.3466491699,814154.2350158691,51101.0,51101.0,0.658767177589852,0.658767177589852,0.9090460876739302,0.9090460876739302,0.10550682871194551,0.0,873760.0,595904.0,595904.0,27520.0,2362.0,2362.0,6880.0,0.0,0.0,0.0,0.0,0.015456813643145008,0.05626871916842847,0.0,0.6819996337667094,0.08582848837209302,0.0,653600.0,332062.0,0.0,332062.0,0.0,3421563.9993053675,4403200.0,22538450.828260098,445825027.2971802,3421563.9993053675,4117216.667198181,119272.0,119272.0,0.5080507955936352,0.5080507955936352,0.7770630449003832,0.7770630449003832,0.22484322630719686,0.0,481600.0,264436.0,264436.0,137600.0,64846.0,64846.0,34400.0,2780.0,2780.0,0.0,0.0,0.15798797871838974,0.182484700122399,0.0,0.549078073089701,0.47126453488372094,0.08081395348837209,"[0.7796636067643219, 0.8001825632839124, 0.8167386078555299]","[0.1913448022580799, 0.20151471187862105, 0.21101284854614746]","[0.5800316629955947, 0.590556167400881, 0.60878671071953]","[0.9069982623774558, 0.9085658267606049, 0.9118224483076484]","[0.10146926615707878, 0.10461076880794962, 0.10942289049209676]","[0.6459455492424242, 0.6548709753787878, 0.6686568813131313]","[0.7539191115277354, 0.7783530090375279, 0.7994293246704037]","[0.21297194509390152, 0.22601119504444772, 0.23748600614452633]","[0.4777615131578947, 0.5085115131578948, 0.5393947368421053]"
jl_gaussian_r8_s50,cwe,0.5,10,1.0,1.0,0.0,"[0.0, 0.0]",487,631,0.7717908082408875,0.0,1.0,0,0,2949280.0,1317584.0,0.0,1317584.0,0.0,7602673.03407985,10076160.0,56515123.18716425,1062144519.546814,7602673.03407985,9238073.739086151,436771.0,436771.0,0.4467476807898877,0.4467476807898877,0.7545208724434556,0.7545208724434556,0.23066969054786715,0.0,2555680.0,1178906.0,1178906.0,314880.0,129884.0,129884.0,78720.0,8794.0,8794.0,0.0,0.0,0.16230396351450369,0.14809411110508328,0.0,0.46128858072998186,0.41248729674796747,0.11171239837398374,1702880.0,719176.0,0.0,719176.0,0.0,1465676.9356040955,1679360.0,3748013.9415516555,270578883.4663086,1465676.9356040955,1509271.9451522827,189967.0,189967.0,0.42232923048012777,0.42232923048012777,0.8727592270889478,0.8727592270889478,0.11769381719373012,0.0,1637280.0,714443.0,714443.0,52480.0,4733.0,4733.0,13120.0,0.0,0.0,0.0,0.0,0.025959299702379035,0.1115563046133609,0.0,0.4363596941268445,0.09018673780487804,0.0,1246400.0,598408.0,0.0,598408.0,0.0,6136996.098475754,8396800.0,52767109.24561259,791565636.0805054,6136996.098475754,7728801.793933868,246804.0,246804.0,0.48010911424903724,0.48010911424903724,0.7308732015143572,0.7308732015143572,0.2581892674585076,0.0,918400.0,464463.0,464463.0,262400.0,125151.0,125151.0,65600.0,8794.0,8794.0,0.0,0.0,0.1895728962769286,0.19801347881899872,0.0,0.5057306184668989,0.47694740853658535,0.1340548780487805,"[0.7432507864405138, 0.7544543983997224, 0.767948370658749]","[0.215253882963066, 0.23230973585460415, 0.2385108724704016]","[0.4416653335813492, 0.44766133432539684, 0.455018475207192]","[0.868842451137025, 0.8730356723846247, 0.8750499291171913]","[0.11611014408303885, 0.1173007972326025, 0.11994179583028687]","[0.41630523255813956, 0.42291707888364866, 0.4379076681905881]","[0.7181046713280053, 0.7308724797504815, 0.7465760363480796]","[0.23962060575708818, 0.25979451422441635, 0.2680199541015661]","[0.4736702302631579, 0.4784201982228298, 0.49088523391812866]"
jl_gaussian_r8_s50,fwe,0.5,10,1.0,1.0,0.0,"[0.0, 0.0]",276,364,0.7582417582417582,0.1,1.0,0,0,1852480.0,953327.0,0.0,953327.0,0.0,4762673.898353457,6389760.0,37495499.051294535,687794832.0783691,4762673.898353457,5906018.541053772,271115.0,271115.0,0.5146220202107445,0.5146220202107445,0.7453603732148715,0.7453603732148715,0.23348560749757902,0.0,1602880.0,862496.0,862496.0,199680.0,88770.0,88770.0,49920.0,2061.0,2061.0,0.0,0.0,0.17893389465336954,0.14635245724650198,0.0,0.5380914354162507,0.4445612980769231,0.04128605769230769,1062080.0,558094.0,0.0,558094.0,0.0,940922.6820373535,1064960.0,2290768.4600065164,182294518.1274414,940922.6820373535,966719.1036453247,118205.0,118205.0,0.5254726574269358,0.5254726574269358,0.8835286602664453,0.8835286602664453,0.1120995303309727,0.0,1020480.0,555669.0,555669.0,33280.0,2425.0,2425.0,8320.0,0.0,0.0,0.0,0.0,0.024222901900513814,0.11129575926483881,0.0,0.5445172859830668,0.07286658653846154,0.0,790400.0,395233.0,0.0,395233.0,0.0,3821751.216316104,5324800.0,35204730.59128802,505500313.95092773,3821751.216316104,4939299.437408447,152910.0,152910.0,0.5000417510121458,0.5000417510121458,0.7177267158045568,0.7177267158045568,0.26390024764223174,0.0,582400.0,306827.0,306827.0,166400.0,86345.0,86345.0,41600.0,2061.0,2061.0,0.0,0.0,0.20987609320394068,0.19345900809716599,0.0,0.5268320741758242,0.5189002403846154,0.04954326923076923,"[0.72547429870803, 0.7471115347067774, 0.7619808962158762]","[0.21866567541895168, 0.23436370893113354, 0.24500360952682332]","[0.5003456662735849, 0.5132911340544084, 0.5253490950226244]","[0.8791693897321821, 0.8826420165225863, 0.8909923638589681]","[0.10356319457559554, 0.11380978893016858, 0.11562737795807841]","[0.49836304487179484, 0.5271874999999999, 0.5398308493881013]","[0.6946041870282255, 0.7202348191789955, 0.7371727972220775]","[0.24476717153785796, 0.2642275329292627, 0.27794194199159383]","[0.4871416823308271, 0.5011688596491228, 0.5118245614035088]"
jl_gaussian_r8_s50,qa_1,0.5,10,1.0,1.0,0.0,"[0.0, 0.0]",80,100,0.8,0.6,1.0,0,0,1160960.0,588459.0,0.0,588459.0,0.0,2942282.8913377523,4177920.0,29218381.73689461,449562450.55358887,2942282.8913377523,3797869.2016677856,169626.0,169626.0,0.5068727604740904,0.5068727604740904,0.7042458666843195,0.7042458666843195,0.2549371136324986,0.0,997760.0,528508.0,528508.0,130560.0,57190.0,57190.0,32640.0,2761.0,2761.0,0.0,0.0,0.2047876240641356,0.14610839305402426,0.0,0.5296945157152021,0.4380361519607843,0.08458946078431373,644160.0,325919.0,0.0,325919.0,0.0,600566.8004226685,696320.0,1717576.265345309,108544740.96142578,600566.8004226685,621828.0811157227,72227.0,72227.0,0.5059596994535519,0.5059596994535519,0.8624867882908267,0.8624867882908267,0.1257921736809777,0.0,616960.0,323806.0,323806.0,21760.0,2112.0,2112.0,5440.0,1.0,1.0,0.0,0.0,0.030533778568839327,0.11212586934923001,0.0,0.5248411566390041,0.09705882352941177,0.0001838235294117647,516800.0,262540.0,0.0,262540.0,0.0,2341716.090915084,3481600.0,27500805.471549302,341017709.5921631,2341716.090915084,3176041.120552063,97399.0,97399.0,0.5080108359133126,0.5080108359133126,0.6725976823630181,0.6725976823630181,0.283977701981672,0.0,380800.0,204702.0,204702.0,108800.0,55078.0,55078.0,27200.0,2760.0,2760.0,0.0,0.0,0.23963839316319482,0.1884655572755418,0.0,0.5375577731092437,0.5062316176470588,0.10147058823529412,"[0.6990578554280485, 0.7040647825766152, 0.7190125200905216]","[0.2486103457807484, 0.2550977623614975, 0.26355474995764766]","[0.49127627204884666, 0.516001068990833, 0.5268768355359765]","[0.8411385980434716, 0.8477006278932095, 0.8797367568009279]","[0.10933077764641953, 0.13525911284821335, 0.1438563081308043]","[0.4811585923317274, 0.5298743638676845, 0.5416828595999363]","[0.6657166432341182, 0.672411663790117, 0.6936331661092118]","[0.2767197644276534, 0.2845153293596148, 0.29408218266443487]","[0.49514802631578947, 0.5069657097288676, 0.5188914473684211]"
jl_gaussian_r8_s50,qa_2,0.5,10,0.7,0.6,0.09999999999999998,"[0.0, 0.3]",84,121,0.6942148760330579,0.5,1.1666666666666667,0,0,1283680.0,654834.0,0.0,654834.0,0.0,3298250.798348874,4669440.0,33839628.85149614,495317174.2944641,3298250.798348874,4245035.950374603,187443.0,187443.0,0.5101224604262745,0.5101224604262745,0.7063482555400378,0.7063482555400378,0.26137924683937674,0.0,1101280.0,589799.0,589799.0,145920.0,62483.0,62483.0,36480.0,2552.0,2552.0,0.0,0.0,0.20276203399673826,0.14602003614608003,0.0,0.5355577146593056,0.4282003837719298,0.06995614035087719,706080.0,358235.0,0.0,358235.0,0.0,680003.9471054077,778240.0,1793541.431765899,122672360.9921875,680003.9471054077,701272.2227935791,78079.0,78079.0,0.5073575232268298,0.5073575232268298,0.8737715192041114,0.8737715192041114,0.12091560266563317,0.0,675680.0,356873.0,356873.0,24320.0,1351.0,1351.0,6080.0,11.0,11.0,0.0,0.0,0.027328684837802462,0.11058095399954679,0.0,0.5281686597205778,0.055550986842105264,0.0018092105263157895,577600.0,296599.0,0.0,296599.0,0.0,2618246.851243466,3891200.0,32046087.41973024,372644813.3022766,2618246.851243466,3543763.727581024,109364.0,109364.0,0.5135024238227147,0.5135024238227147,0.672863602807223,0.672863602807223,0.2932513135590426,0.0,425600.0,232926.0,232926.0,121600.0,61132.0,61132.0,30400.0,2541.0,2541.0,0.0,0.0,0.2378487038285254,0.1893421052631579,0.0,0.5472885338345864,0.5027302631578947,0.08358552631578947,"[0.6935981032650306, 0.7044381186564553, 0.723329532707697]","[0.24897469125479316, 0.2575132592109374, 0.2755399599685408]","[0.4966526915632092, 0.5055863330366084, 0.5362419620412268]","[0.8495571670867503, 0.874323449532191, 0.8912305166665465]","[0.10797468843576283, 0.11919570273671443, 0.14141494575669955]","[0.4829019748455428, 0.5050046242211839, 0.5463329326923076]","[0.6624062905006868, 0.6698179800128855, 0.6896275738525728]","[0.27860280565341006, 0.28990060677048357, 0.3068603067240962]","[0.5041348684210527, 0.5119188596491229, 0.5202669956140351]"
jl_gaussian_r16_s50,niah_single_1,0.5,10,1.0,1.0,0.0,"[0.0, 0.0]",279,291,0.9587628865979382,0.1,1.0,0,0,1337280.0,886521.0,0.0,886521.0,0.0,3293004.4896041155,4546560.0,34720939.62914596,517144475.5004883,3293004.4896041155,4100625.5687408447,146453.0,146453.0,0.6629284816941852,0.6629284816941852,0.7242848416394188,0.7242848416394188,0.25911335048764556,0.0,1159680.0,818073.0,818073.0,142080.0,66436.0,66436.0,35520.0,2012.0,2012.0,0.0,0.0,0.17763343695821218,0.10951558387173965,0.0,0.705429946192053,0.4675957207207207,0.05664414414414414,774880.0,573587.0,0.0,573587.0,0.0,673070.8553657532,757760.0,2658035.486922711,137067650.1040039,673070.8553657532,683647.8003807068,42635.0,42635.0,0.7402268738385298,0.7402268738385298,0.8882375097204301,0.8882375097204301,0.13925567533348876,0.0,745280.0,568901.0,568901.0,23680.0,4680.0,4680.0,5920.0,6.0,6.0,0.0,0.0,0.013958172792115727,0.05502142267189759,0.0,0.763338610991842,0.19763513513513514,0.0010135135135135136,562400.0,312934.0,0.0,312934.0,0.0,2619933.6342383623,3788800.0,32062904.142223246,380076825.3964844,2619933.6342383623,3416977.768360138,103818.0,103818.0,0.5564260312944523,0.5564260312944523,0.6914943080232164,0.6914943080232164,0.29044622306823276,0.0,414400.0,249172.0,249172.0,118400.0,61756.0,61756.0,29600.0,2006.0,2006.0,0.0,0.0,0.2103684897914315,0.1845981507823613,0.0,0.6012837837837838,0.5215878378378378,0.06777027027027027,"[0.7128563662506592, 0.72183069851589, 0.749034356251359]","[0.2501777168107066, 0.2587471424742046, 0.27129134795395415]","[0.6545717182890856, 0.6621826450344149, 0.6693349004424779]","[0.8845928810785214, 0.8872852670494467, 0.8942287984453142]","[0.13223700897329999, 0.13796039093515533, 0.14612209182726185]","[0.7307064249363868, 0.7376789122137405, 0.746730677480916]","[0.678063526987651, 0.6887182710521932, 0.7197072869737944]","[0.27937550641025904, 0.2879792693323436, 0.30436169529762663]","[0.5461162280701755, 0.5567023026315789, 0.5621546052631579]"
jl_gaussian_r16_s50,niah_single_2,0.5,10,1.0,1.0,0.0,"[0.0, 0.0]",280,283,0.9893992932862191,0.7,1.0,0,0,1246400.0,630780.0,0.0,630780.0,0.0,3029779.099676013,4300800.0,29691560.07954184,463665723.9281006,3029779.099676013,3947358.9445991516,189540.0,189540.0,0.5060815147625161,0.5060815147625161,0.7044687266731801,0.7044687266731801,0.25305446961527184,0.0,1078400.0,566370.0,566370.0,134400.0,61851.0,61851.0,33600.0,2559.0,2559.0,0.0,0.0,0.21335096840660775,0.15206996148908858,0.0,0.5251947329376855,0.4602008928571429,0.07616071428571429,714400.0,360852.0,0.0,360852.0,0.0,620498.5421066284,716800.0,1872239.709824413,114305826.48730469,620498.5421066284,642842.449005127,85210.0,85210.0,0.5051119820828668,0.5051119820828668,0.8656508678942919,0.8656508678942919,0.12798130729842236,0.0,686400.0,358690.0,358690.0,22400.0,2162.0,2162.0,5600.0,0.0,0.0,0.0,0.0,0.03117174511509282,0.11927491601343786,0.0,0.5225670163170163,0.09651785714285714,0.0,532000.0,269928.0,0.0,269928.0,0.0,2409280.5575693846,3584000.0,27819320.369717427,349359897.4407959,2409280.5575693846,3304516.4955940247,104330.0,104330.0,0.5073834586466165,0.5073834586466165,0.6722322984289577,0.6722322984289577,0.28218682441107945,0.0,392000.0,207680.0,207680.0,112000.0,59689.0,59689.0,28000.0,2559.0,2559.0,0.0,0.0,0.24978681306491074,0.19610902255639098,0.0,0.529795918367347,0.5329375,0.09139285714285714,"[0.6947562918916649, 0.7071859418755695, 0.7144841571645358]","[0.24813817858193724, 0.2527616319012176, 0.25765070368368953]","[0.4740646765404785, 0.5051160650879494, 0.5288672259095378]","[0.8539332651129613, 0.8659515154237549, 0.8752091506682337]","[0.11973489376289338, 0.1263043328329992, 0.1396515090405176]","[0.45796467888461295, 0.49946631915967443, 0.5407676960444135]","[0.6627205488366502, 0.6765804917997835, 0.6830109129394792]","[0.27542189681573714, 0.2820079018188783, 0.28711750014529186]","[0.4955614035087719, 0.5093092105263157, 0.5138278508771931]"
jl_gaussian_r16_s50,niah_single_3,0.5,10,1.0,1.0,0.0,"[0.0, 0.0]",544,547,0.9945155393053017,0.7,1.0,0,0,1518720.0,772131.0,0.0,772131.0,0.0,3768032.60875082,5160960.0,34838794.8579406,559747725.0761108,3768032.60875082,4784663.565380096,230561.0,230561.0,0.5084090549936788,0.5084090549936788,0.7301030445403219,0.7301030445403219,0.24947980340769835,0.0,1317120.0,693747.0,693747.0,161280.0,75105.0,75105.0,40320.0,3279.0,3279.0,0.0,0.0,0.19698485487763445,0.15181271070375052,0.0,0.5267151056851312,0.46568080357142855,0.08132440476190476,880320.0,450386.0,0.0,450386.0,0.0,749011.1958694458,860160.0,2086245.5317156203,140442191.12695312,749011.1958694458,777001.3048171997,107288.0,107288.0,0.5116162304616503,0.5116162304616503,0.8707812451979234,0.8707812451979234,0.12188041140005178,0.0,846720.0,445398.0,445398.0,26880.0,4985.0,4985.0,6720.0,3.0,3.0,0.0,0.0,0.03254058424915586,0.12187386404943656,0.0,0.5260274943310658,0.18545386904761904,0.0004464285714285714,638400.0,321745.0,0.0,321745.0,0.0,3019021.4128813744,4300800.0,32752549.32622498,419305533.9491577,3019021.4128813744,4007662.2605628967,123273.0,123273.0,0.5039865288220552,0.5039865288220552,0.7019674044088017,0.7019674044088017,0.2794841977531851,0.0,470400.0,248349.0,248349.0,134400.0,70120.0,70120.0,33600.0,3276.0,3276.0,0.0,0.0,0.22987370900333015,0.1930968045112782,0.0,0.527952806122449,0.5217261904761905,0.0975,"[0.717759439253617, 0.7346898576725248, 0.7411763378912535]","[0.2404962166833688, 0.24410886689100836, 0.2607661579847176]","[0.4801583241150443, 0.4992182890855458, 0.5327997787610619]","[0.8570349841862918, 0.8720702878758311, 0.8811033954657614]","[0.10993036811504635, 0.11867351966750993, 0.13562979548748857]","[0.47347447519083974, 0.4934541984732824, 0.5559360687022901]","[0.6904242636904818, 0.7076989494801964, 0.7131909263763518]","[0.2673752727867432, 0.2738173471931299, 0.2904557230242505]","[0.4917302631578947, 0.4996052631578948, 0.5175973684210526]"
jl_gaussian_r16_s50,niah_multikey_1,0.5,10,1.0,1.0,0.0,"[0.0, 0.0]",287,287,1.0,1.0,1.0,0,0,1075200.0,543084.0,0.0,543084.0,0.0,2623880.351323247,3686400.0,24644759.730978433,395853130.96221924,2623880.351323247,3391800.4444465637,163178.0,163178.0,0.5051004464285714,0.5051004464285714,0.7117730987747524,0.7117730987747524,0.24951419164411587,0.0,931200.0,487138.0,487138.0,115200.0,53652.0,53652.0,28800.0,2294.0,2294.0,0.0,0.0,0.20831165720576084,0.15176525297619048,0.0,0.5231292955326461,0.4657291666666667,0.07965277777777778,619200.0,313920.0,0.0,313920.0,0.0,530495.7012786865,614400.0,1603389.257789841,96509783.72998047,530495.7012786865,549840.6427001953,73160.0,73160.0,0.5069767441860465,0.5069767441860465,0.8634370137999455,0.8634370137999455,0.12889433007311676,0.0,595200.0,310764.0,310764.0,19200.0,3154.0,3154.0,4800.0,2.0,2.0,0.0,0.0,0.031485907261570294,0.11815245478036175,0.0,0.522116935483871,0.16427083333333334,0.0004166666666666667,456000.0,229164.0,0.0,229164.0,0.0,2093384.6500445604,3072000.0,23041370.473188594,299343347.23223877,2093384.6500445604,2841959.8017463684,90018.0,90018.0,0.5025526315789474,0.5025526315789474,0.6814403157697136,0.6814403157697136,0.27744017396909676,0.0,336000.0,176374.0,176374.0,96000.0,50498.0,50498.0,24000.0,2292.0,2292.0,0.0,0.0,0.24367680719459894,0.19740789473684212,0.0,0.524922619047619,0.5260208333333334,0.0955,"[0.7013889066185948, 0.7132248620063668, 0.7305364020821677]","[0.23593272699931128, 0.24881220697388845, 0.2598517203438521]","[0.45926852876106194, 0.5116104351032449, 0.5271439435840708]","[0.8541639384254813, 0.8622038417961448, 0.8758628309704364]","[0.11409673782508345, 0.1296889200651552, 0.13686232798625567]","[0.43316896410321115, 0.5154103053435115, 0.5477003816793893]","[0.6705158940304246, 0.6835933045240623, 0.704829472638783]","[0.2625321490462212, 0.275481400704874, 0.2891769199280928]","[0.4854802631578947, 0.4981907894736842, 0.5163305921052631]"
jl_gaussian_r16_s50,niah_multikey_2,0.5,10,1.0,1.0,0.0,"[0.0, 0.0]",243,289,0.8408304498269896,0.5,1.0,0,0,1492160.0,843765.0,0.0,843765.0,0.0,3608406.9352077246,5160960.0,40572182.109006,565476845.7945557,3608406.9352077246,4634973.789230347,213646.0,213646.0,0.5654654996783187,0.5654654996783187,0.6991735908063083,0.6991735908063083,0.26785932473000984,0.0,1290560.0,767215.0,767215.0,161280.0,73623.0,73623.0,40320.0,2927.0,2927.0,0.0,0.0,0.1989100582106085,0.14317901565515762,0.0,0.5944822402677907,0.4564918154761905,0.07259424603174604,853760.0,501061.0,0.0,501061.0,0.0,743287.2177429199,860160.0,2683569.4334246367,143384705.9013672,743287.2177429199,765156.223564148,92716.0,92716.0,0.5868874156671664,0.5868874156671664,0.8641266947346075,0.8641266947346075,0.13680595537703158,0.0,820160.0,499296.0,499296.0,26880.0,1764.0,1764.0,6720.0,1.0,1.0,0.0,0.0,0.025424346425348805,0.10859726386806597,0.0,0.6087787748731954,0.065625,0.00014880952380952382,638400.0,342704.0,0.0,342704.0,0.0,2865119.7174648046,4300800.0,37888612.675581366,422092139.8931885,2865119.7174648046,3869817.5656661987,120930.0,120930.0,0.5368170426065163,0.5368170426065163,0.6661829700206484,0.6661829700206484,0.29960614685579523,0.0,470400.0,267919.0,267919.0,134400.0,71859.0,71859.0,33600.0,2926.0,2926.0,0.0,0.0,0.23360720056766046,0.1894266917293233,0.0,0.5695556972789115,0.5346651785714286,0.08708333333333333,"[0.682669989721248, 0.6899266996764668, 0.732733403131327]","[0.255725514690772, 0.2665456555757645, 0.28358369243475406]","[0.5483771755162242, 0.5613677469135803, 0.5765310185185185]","[0.8572102447276314, 0.8649797994022568, 0.8693745903223753]","[0.12995868743288533, 0.13367341290344498, 0.14524917555145964]","[0.5664273157662948, 0.5818276797407759, 0.6023122504203446]","[0.6461269662320847, 0.6547000407411058, 0.705699302066816]","[0.2836023824142429, 0.29816822074231975, 0.3196222751850266]","[0.5236628289473685, 0.5367763157894737, 0.5463157894736842]"
