condition,id,task,canvas_index,iterations,stopped_natively,hit_cap,final_entropy,final_flips,dense_bootstrap_steps,generated_tokens,returned_tokens,eligible,skipped,global_eligible,global_skipped,local_eligible,local_skipped
native_dense,ruler4k/ruler_4096_niah_single_1_p0391,niah_single_1,0,4,True,False,0.000797886576037854,0,0,23,23,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_1_p0365,niah_single_1,0,5,True,False,0.00035392484278418124,0,0,24,24,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_1_p0359,niah_single_1,0,4,True,False,0.002521340036764741,0,0,24,24,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_1_p0356,niah_single_1,0,4,True,False,1.1829750292235985e-05,0,0,28,28,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_1_p0393,niah_single_1,0,3,True,False,0.0020225991029292345,0,0,27,27,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_1_p0398,niah_single_1,0,3,True,False,0.00045474470243789256,0,0,27,27,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_1_p0373,niah_single_1,0,4,True,False,0.002432825043797493,0,0,24,24,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_1_p0377,niah_single_1,0,3,True,False,0.003554467111825943,0,0,28,28,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_1_p0386,niah_single_1,0,3,True,False,0.0019422711338847876,0,0,29,29,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_1_p0351,niah_single_1,0,6,True,False,1.8166128938901238e-06,0,0,29,29,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_2_p0418,niah_single_2,0,3,True,False,0.002818543231114745,0,0,25,25,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_2_p0417,niah_single_2,0,3,True,False,0.0024244480300694704,0,0,27,27,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_2_p0405,niah_single_2,0,3,True,False,0.0032208659686148167,0,0,29,29,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_2_p0433,niah_single_2,0,3,True,False,0.0021129397209733725,0,0,27,27,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_2_p0426,niah_single_2,0,5,True,False,0.0009588414686731994,0,0,27,27,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_2_p0400,niah_single_2,0,8,True,False,3.176630798407132e-06,0,0,28,28,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_2_p0429,niah_single_2,0,3,True,False,0.0023487056605517864,0,0,27,27,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_2_p0421,niah_single_2,0,3,True,False,0.002400220138952136,0,0,27,27,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_2_p0428,niah_single_2,0,6,True,False,0.0001698577543720603,0,0,27,27,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_2_p0437,niah_single_2,0,4,True,False,4.7707137127872556e-05,0,0,27,27,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_3_p0468,niah_single_3,0,5,True,False,7.083948730723932e-06,0,0,50,50,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_3_p0488,niah_single_3,0,4,True,False,0.001998082036152482,0,0,55,55,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_3_p0475,niah_single_3,0,4,True,False,0.001847394509240985,0,0,54,54,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_3_p0480,niah_single_3,0,4,True,False,0.0003623439115472138,0,0,54,54,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_3_p0451,niah_single_3,0,5,True,False,0.0006278796936385334,0,0,55,55,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_3_p0493,niah_single_3,0,5,True,False,0.0016792814712971449,0,0,54,54,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_3_p0495,niah_single_3,0,4,True,False,5.729808617616072e-05,0,0,53,53,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_3_p0477,niah_single_3,0,4,True,False,0.0013690936611965299,0,0,52,52,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_3_p0491,niah_single_3,0,4,True,False,6.70185690978542e-05,0,0,52,52,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_single_3_p0464,niah_single_3,0,4,True,False,0.002358892234042287,0,0,55,55,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_1_p0143,niah_multikey_1,0,3,True,False,0.0015747251454740763,0,0,29,29,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_1_p0130,niah_multikey_1,0,3,True,False,0.0010550967417657375,0,0,27,27,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_1_p0104,niah_multikey_1,0,3,True,False,0.0011728156823664904,0,0,27,27,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_1_p0140,niah_multikey_1,0,3,True,False,0.00019475771114230156,0,0,29,29,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_1_p0109,niah_multikey_1,0,3,True,False,0.0027700087521225214,0,0,29,29,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_1_p0112,niah_multikey_1,0,3,True,False,0.0001951125159393996,0,0,24,24,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_1_p0110,niah_multikey_1,0,3,True,False,0.0020364755764603615,0,0,28,28,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_1_p0115,niah_multikey_1,0,3,True,False,0.0023853962775319815,0,0,28,28,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_1_p0124,niah_multikey_1,0,4,True,False,0.001265477854758501,0,0,23,23,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_1_p0138,niah_multikey_1,0,4,True,False,3.4776410302583827e-06,0,0,29,29,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_2_p0155,niah_multikey_2,0,2,True,False,0.0022770280484110117,0,0,24,24,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_2_p0187,niah_multikey_2,0,3,True,False,0.0023698825389146805,0,0,23,23,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_2_p0199,niah_multikey_2,0,6,True,False,1.17241074804042e-06,0,0,25,25,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_2_p0172,niah_multikey_2,0,3,True,False,0.0026524560526013374,0,0,23,23,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_2_p0160,niah_multikey_2,0,2,True,False,0.0022093751467764378,0,0,26,26,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_2_p0192,niah_multikey_2,0,3,True,False,0.00247947103343904,0,0,24,24,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_2_p0191,niah_multikey_2,0,3,True,False,0.002125623868778348,0,0,24,24,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_2_p0186,niah_multikey_2,0,2,True,False,0.0022297909017652273,0,0,24,24,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_2_p0188,niah_multikey_2,0,2,True,False,0.0024157969746738672,0,0,24,24,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_2_p0195,niah_multikey_2,0,2,True,False,0.002331537427380681,0,0,24,24,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_3_p0221,niah_multikey_3,0,3,True,False,0.0023548181634396315,0,0,78,78,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_3_p0247,niah_multikey_3,0,3,True,False,0.0007253405055962503,0,0,78,78,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_3_p0222,niah_multikey_3,0,4,True,False,2.009612762776669e-05,0,0,77,77,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_3_p0203,niah_multikey_3,0,3,True,False,0.0014395095640793443,0,0,78,78,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_3_p0249,niah_multikey_3,0,3,True,False,0.00270014232955873,0,0,83,83,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_3_p0201,niah_multikey_3,0,3,True,False,0.0026706301141530275,0,0,76,76,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_3_p0242,niah_multikey_3,0,3,True,False,0.0025785500183701515,0,0,75,75,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_3_p0217,niah_multikey_3,0,4,True,False,0.0002025969442911446,0,0,75,75,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_3_p0218,niah_multikey_3,0,4,True,False,0.002614414319396019,0,0,81,81,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multikey_3_p0229,niah_multikey_3,0,3,True,False,0.0023000382352620363,0,0,79,79,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multivalue_p0333,niah_multivalue,0,6,True,False,0.0004056484322063625,0,0,119,119,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multivalue_p0323,niah_multivalue,0,7,True,False,0.0018028493504971266,0,0,67,67,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multivalue_p0301,niah_multivalue,0,4,True,False,0.0024601933546364307,0,0,67,67,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multivalue_p0341,niah_multivalue,0,3,True,False,0.0009784700814634562,0,0,67,67,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multivalue_p0338,niah_multivalue,0,5,True,False,0.0028892478439956903,0,0,71,71,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multivalue_p0306,niah_multivalue,0,4,True,False,0.0022679695393890142,0,0,71,71,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multivalue_p0329,niah_multivalue,0,5,True,False,0.0016340232687070966,0,0,72,72,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multivalue_p0336,niah_multivalue,0,4,True,False,0.0010044996161013842,0,0,71,71,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multivalue_p0305,niah_multivalue,0,12,True,False,0.002331201219931245,0,0,128,128,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multivalue_p0334,niah_multivalue,0,3,True,False,0.0010723848827183247,0,0,67,67,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multiquery_p0250,niah_multiquery,0,4,True,False,0.0009780003456398845,0,0,86,86,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multiquery_p0281,niah_multiquery,0,4,True,False,6.341166590573266e-05,0,0,89,89,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multiquery_p0293,niah_multiquery,0,3,True,False,0.0002676065487321466,0,0,89,89,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multiquery_p0268,niah_multiquery,0,3,True,False,0.00036584591725841165,0,0,90,90,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multiquery_p0273,niah_multiquery,0,4,True,False,0.00019874260760843754,0,0,89,89,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multiquery_p0252,niah_multiquery,0,3,True,False,0.00016217322263401002,0,0,88,88,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multiquery_p0266,niah_multiquery,0,3,True,False,0.00031686812872067094,0,0,83,83,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multiquery_p0298,niah_multiquery,0,4,True,False,8.311627607326955e-05,0,0,85,85,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multiquery_p0264,niah_multiquery,0,5,True,False,9.058038267539814e-05,0,0,89,89,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_niah_multiquery_p0285,niah_multiquery,0,4,True,False,0.0012534789275377989,0,0,86,86,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_vt_p0601,vt,0,4,True,False,0.0013780953595414758,0,0,30,30,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_vt_p0617,vt,0,7,True,False,0.00040074432035908103,0,0,30,30,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_vt_p0632,vt,0,4,True,False,7.75686203269288e-05,0,0,30,30,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_vt_p0618,vt,0,7,True,False,3.882143209921196e-05,0,0,30,30,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_vt_p0603,vt,0,3,True,False,0.002428947715088725,0,0,30,30,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_vt_p0624,vt,0,3,True,False,0.002291992772370577,0,0,30,30,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_vt_p0607,vt,0,4,True,False,0.0023492698092013597,0,0,30,30,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_vt_p0611,vt,0,3,True,False,0.0021285151597112417,0,0,30,30,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_vt_p0623,vt,0,4,True,False,4.3022253521485254e-05,0,0,30,30,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_vt_p0620,vt,0,4,True,False,3.821778955170885e-05,0,0,30,30,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_cwe_p0045,cwe,0,6,True,False,0.004561548121273518,0,0,63,63,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_cwe_p0014,cwe,0,6,True,False,0.0033330360893160105,0,0,64,64,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_cwe_p0044,cwe,0,6,True,False,0.0037402554880827665,0,0,68,68,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_cwe_p0005,cwe,0,7,True,False,0.0020341109484434128,0,0,63,63,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_cwe_p0046,cwe,0,9,True,False,0.00022780586732551455,0,0,63,63,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_cwe_p0036,cwe,0,11,True,False,0.0014450567541643977,0,0,62,62,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_cwe_p0038,cwe,0,8,True,False,0.0012433368247002363,0,0,61,61,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_cwe_p0034,cwe,0,9,True,False,0.00019486842211335897,0,0,62,62,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_cwe_p0004,cwe,0,10,True,False,0.001769477967172861,0,0,62,62,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_cwe_p0008,cwe,0,8,True,False,0.0033999590668827295,0,0,62,62,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_fwe_p0087,fwe,0,3,True,False,0.0013559752842411399,0,0,22,22,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_fwe_p0096,fwe,0,3,True,False,0.00266183540225029,0,0,24,24,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_fwe_p0067,fwe,0,4,True,False,0.0006069147493690252,0,0,22,22,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_fwe_p0062,fwe,0,4,True,False,0.0020610359497368336,0,0,23,23,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_fwe_p0088,fwe,0,4,True,False,0.00025228498270735145,0,0,23,23,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_fwe_p0052,fwe,0,3,True,False,0.0023679127916693687,0,0,24,24,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_fwe_p0085,fwe,0,3,True,False,0.0018024358432739973,0,0,22,22,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_fwe_p0071,fwe,0,3,True,False,0.0009837897960096598,0,0,23,23,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_fwe_p0075,fwe,0,3,True,False,0.0010618099477142096,0,0,21,21,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_fwe_p0086,fwe,0,3,True,False,0.002977492054924369,0,0,20,20,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_qa_1_p0505,qa_1,0,2,True,False,4.309118594392203e-05,0,0,10,10,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_qa_1_p0517,qa_1,0,5,True,False,0.0020771906711161137,0,0,20,20,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_qa_1_p0501,qa_1,0,4,True,False,0.0019163653487339616,0,0,17,17,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_qa_1_p0530,qa_1,0,4,True,False,7.50016188248992e-05,0,0,8,8,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_qa_1_p0509,qa_1,0,3,True,False,0.00010795796697493643,0,0,8,8,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_qa_1_p0549,qa_1,0,2,True,False,0.003557827789336443,0,0,9,9,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_qa_1_p0514,qa_1,0,5,True,False,0.00024793442571535707,0,0,18,18,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_qa_1_p0540,qa_1,0,2,True,False,0.00030206493102014065,0,0,10,10,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_qa_1_p0547,qa_1,0,2,True,False,0.0003868178464472294,0,0,6,6,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_qa_1_p0512,qa_1,0,2,True,False,0.003313855966553092,0,0,8,8,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_qa_2_p0579,qa_2,0,2,True,False,0.00026171296485699713,0,0,9,9,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_qa_2_p0588,qa_2,0,2,True,False,0.0016064627561718225,0,0,6,6,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_qa_2_p0551,qa_2,0,4,True,False,0.0008171818917617202,0,0,21,21,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_qa_2_p0578,qa_2,0,2,True,False,0.00019381626043468714,0,0,9,9,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_qa_2_p0583,qa_2,0,3,True,False,0.002175794681534171,0,0,6,6,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_qa_2_p0599,qa_2,0,4,True,False,1.3511726137949154e-06,0,0,32,32,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_qa_2_p0589,qa_2,0,3,True,False,1.1344078302499838e-05,0,0,8,8,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_qa_2_p0559,qa_2,0,2,True,False,0.0011418042704463005,0,0,6,6,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_qa_2_p0577,qa_2,0,2,True,False,0.0006167382816784084,0,0,6,6,0,0,0,0,0,0
native_dense,ruler4k/ruler_4096_qa_2_p0574,qa_2,0,3,True,False,0.0004811227845493704,0,0,13,13,0,0,0,0,0,0
kernel_dense,ruler4k/ruler_4096_niah_single_1_p0391,niah_single_1,0,3,True,False,9.396505447512027e-06,0,0,23,23,77280,0,31680,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_single_1_p0365,niah_single_1,0,4,True,False,0.0010600103996694088,0,0,28,28,103040,0,42240,0,60800,0
kernel_dense,ruler4k/ruler_4096_niah_single_1_p0359,niah_single_1,0,3,True,False,0.0021777069196105003,0,0,24,24,77280,0,31680,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_single_1_p0356,niah_single_1,0,5,True,False,0.0023415235336869955,0,0,28,28,128800,0,52800,0,76000,0
kernel_dense,ruler4k/ruler_4096_niah_single_1_p0393,niah_single_1,0,3,True,False,0.0032479846850037575,0,0,28,28,77280,0,31680,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_single_1_p0398,niah_single_1,0,4,True,False,0.002049617003649473,0,0,27,27,103040,0,42240,0,60800,0
kernel_dense,ruler4k/ruler_4096_niah_single_1_p0373,niah_single_1,0,6,True,False,4.440250904735876e-06,0,0,24,24,154560,0,63360,0,91200,0
kernel_dense,ruler4k/ruler_4096_niah_single_1_p0377,niah_single_1,0,4,True,False,0.0026423982344567776,0,0,28,28,103040,0,42240,0,60800,0
kernel_dense,ruler4k/ruler_4096_niah_single_1_p0386,niah_single_1,0,4,True,False,3.698522959894035e-06,0,0,29,29,103040,0,42240,0,60800,0
kernel_dense,ruler4k/ruler_4096_niah_single_1_p0351,niah_single_1,0,4,True,False,0.0028539991471916437,0,0,29,29,103040,0,42240,0,60800,0
kernel_dense,ruler4k/ruler_4096_niah_single_2_p0418,niah_single_2,0,4,True,False,0.002459645038470626,0,0,25,25,96640,0,35840,0,60800,0
kernel_dense,ruler4k/ruler_4096_niah_single_2_p0417,niah_single_2,0,4,True,False,0.001906926860101521,0,0,27,27,103040,0,42240,0,60800,0
kernel_dense,ruler4k/ruler_4096_niah_single_2_p0405,niah_single_2,0,3,True,False,0.0010930183343589306,0,0,29,29,72480,0,26880,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_single_2_p0433,niah_single_2,0,3,True,False,0.002609632909297943,0,0,27,27,77280,0,31680,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_single_2_p0426,niah_single_2,0,3,True,False,0.0012693635653704405,0,0,27,27,77280,0,31680,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_single_2_p0400,niah_single_2,0,4,True,False,0.0011494930367916822,0,0,28,28,96640,0,35840,0,60800,0
kernel_dense,ruler4k/ruler_4096_niah_single_2_p0429,niah_single_2,0,3,True,False,0.002704569371417165,0,0,27,27,72480,0,26880,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_single_2_p0421,niah_single_2,0,5,True,False,1.4880868548061699e-05,0,0,27,27,128800,0,52800,0,76000,0
kernel_dense,ruler4k/ruler_4096_niah_single_2_p0428,niah_single_2,0,3,True,False,0.0019549718126654625,0,0,23,23,72480,0,26880,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_single_2_p0437,niah_single_2,0,3,True,False,0.0002968229237012565,0,0,27,27,77280,0,31680,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_single_3_p0468,niah_single_3,0,3,True,False,0.0022036631125956774,0,0,50,50,72480,0,26880,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_single_3_p0488,niah_single_3,0,4,True,False,0.0031085337977856398,0,0,55,55,103040,0,42240,0,60800,0
kernel_dense,ruler4k/ruler_4096_niah_single_3_p0475,niah_single_3,0,5,True,False,0.0005428172298707068,0,0,55,55,128800,0,52800,0,76000,0
kernel_dense,ruler4k/ruler_4096_niah_single_3_p0480,niah_single_3,0,3,True,False,0.0027344105765223503,0,0,51,51,77280,0,31680,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_single_3_p0451,niah_single_3,0,5,True,False,0.0003969451645389199,0,0,55,55,128800,0,52800,0,76000,0
kernel_dense,ruler4k/ruler_4096_niah_single_3_p0493,niah_single_3,0,4,True,False,0.0025181479286402464,0,0,54,54,96640,0,35840,0,60800,0
kernel_dense,ruler4k/ruler_4096_niah_single_3_p0495,niah_single_3,0,3,True,False,0.004981569945812225,0,0,53,53,77280,0,31680,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_single_3_p0477,niah_single_3,0,3,True,False,0.0015273697208613157,0,0,52,52,72480,0,26880,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_single_3_p0491,niah_single_3,0,5,True,False,8.187021740013734e-05,0,0,52,52,120800,0,44800,0,76000,0
kernel_dense,ruler4k/ruler_4096_niah_single_3_p0464,niah_single_3,0,4,True,False,0.0019208778394386172,0,0,55,55,103040,0,42240,0,60800,0
kernel_dense,ruler4k/ruler_4096_niah_multikey_1_p0143,niah_multikey_1,0,3,True,False,0.00108839210588485,0,0,29,29,72480,0,26880,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_multikey_1_p0130,niah_multikey_1,0,3,True,False,0.0011743418872356415,0,0,27,27,72480,0,26880,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_multikey_1_p0104,niah_multikey_1,0,3,True,False,5.875779606867582e-06,0,0,27,27,72480,0,26880,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_multikey_1_p0140,niah_multikey_1,0,3,True,False,0.0012369895121082664,0,0,25,25,72480,0,26880,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_multikey_1_p0109,niah_multikey_1,0,3,True,False,0.0001348160149063915,0,0,29,29,72480,0,26880,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_multikey_1_p0112,niah_multikey_1,0,5,True,False,0.0024998586159199476,0,0,28,28,120800,0,44800,0,76000,0
kernel_dense,ruler4k/ruler_4096_niah_multikey_1_p0110,niah_multikey_1,0,4,True,False,0.0012762603582814336,0,0,28,28,96640,0,35840,0,60800,0
kernel_dense,ruler4k/ruler_4096_niah_multikey_1_p0115,niah_multikey_1,0,3,True,False,0.0022820387966930866,0,0,28,28,72480,0,26880,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_multikey_1_p0124,niah_multikey_1,0,3,True,False,0.0009767904412001371,0,0,27,27,72480,0,26880,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_multikey_1_p0138,niah_multikey_1,0,3,True,False,0.0003962197224609554,0,0,25,25,72480,0,26880,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_multikey_2_p0155,niah_multikey_2,0,3,True,False,0.002447603503242135,0,0,24,24,77280,0,31680,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_multikey_2_p0187,niah_multikey_2,0,3,True,False,0.002130472334101796,0,0,23,23,77280,0,31680,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_multikey_2_p0199,niah_multikey_2,0,4,True,False,4.15886233895435e-06,0,0,24,24,97280,0,36480,0,60800,0
kernel_dense,ruler4k/ruler_4096_niah_multikey_2_p0172,niah_multikey_2,0,4,True,False,1.8299446082892246e-06,0,0,23,23,103040,0,42240,0,60800,0
kernel_dense,ruler4k/ruler_4096_niah_multikey_2_p0160,niah_multikey_2,0,4,True,False,1.1377925147826318e-05,0,0,26,26,103040,0,42240,0,60800,0
kernel_dense,ruler4k/ruler_4096_niah_multikey_2_p0192,niah_multikey_2,0,3,True,False,5.411275651567848e-06,0,0,24,24,77280,0,31680,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_multikey_2_p0191,niah_multikey_2,0,3,True,False,0.00016329274512827396,0,0,24,24,77280,0,31680,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_multikey_2_p0186,niah_multikey_2,0,2,True,False,0.002729972591623664,0,0,24,24,51520,0,21120,0,30400,0
kernel_dense,ruler4k/ruler_4096_niah_multikey_2_p0188,niah_multikey_2,0,3,True,False,0.0024124626070261,0,0,24,24,77280,0,31680,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_multikey_2_p0195,niah_multikey_2,0,2,True,False,0.0017342823557555676,0,0,24,24,51520,0,21120,0,30400,0
kernel_dense,ruler4k/ruler_4096_niah_multikey_3_p0221,niah_multikey_3,0,3,True,False,0.0026288277003914118,0,0,78,78,76800,0,31200,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_multikey_3_p0247,niah_multikey_3,0,3,True,False,0.001693529891781509,0,0,78,78,76800,0,31200,0,45600,0
kernel_dense,ruler4k/ruler_4096_niah_multikey_3_p0222,niah_multikey_3,0,4,True,False,6.202129588928074e-05,0,0,77,77,102400,0,41600,0,60800,0
kernel_dense,ruler4k/ruler_4096_niah_multikey_3_p0203,niah_multikey_3,0,5,True,False,0.00018101114255841821,0,0,78,78,128000,0,52000,0,76000,0
