request_id,step,layer,remaining_mask_ratio,sequence_length,strategy,signal_source,head_sharing,row_sparsity,physical_tile_sparsity,average_required_kv_tiles,required_physical_tiles,total_physical_tiles,estimated_v_bytes,estimated_pv_flops,active_rows_mean,active_rows_p50,active_rows_p90,active_rows_p99,physical_sparsity_improvement,required_tile_reduction,estimated_v_bytes_saved,estimated_pv_flops_saved
context-0,1,0,0.5,4096,bucket8-rho50,current,layer,0.26945602893829346,0.0335235595703125,61.8544921875,63339,65536,1037746176,132831510528,93.50962829589844,118.0,128.0,128.0,-0.030517578125,-0.03260568317057655,-32768000,-4194304000
context-0,1,0,0.5,4096,bucket8-rho50-state,current,layer,0.26945602893829346,0.0358428955078125,61.7060546875,63187,65536,1035255808,132512743424,93.50962829589844,120.0,128.0,128.0,-0.0281982421875,-0.030127651249612697,-30277632,-3875536896
context-0,1,0,0.5,4096,bitmap-rho75,current,layer,0.26945602893829346,0.067901611328125,59.654296875,61086,65536,1000833024,128106627072,93.50962829589844,121.0,128.0,128.0,0.0038604736328125,0.0041246189210779605,4145152,530579456
context-0,1,0,0.5,4096,topk2-rho75,current,layer,0.26945602893829346,0.0640411376953125,59.9013671875,61339,65536,1004978176,128637206528,93.50962829589844,122.0,128.0,128.0,0.0,0.0,0,0
context-0,1,0,0.5,4096,topk4-rho75,current,layer,0.26945602893829346,0.063995361328125,59.904296875,61342,65536,1005027328,128643497984,93.50962829589844,122.0,128.0,128.0,-4.57763671875e-05,-4.890852475591956e-05,-49152,-6291456
context-0,1,0,0.5,4096,topk8-rho75,current,layer,0.26945602893829346,0.061614990234375,60.056640625,61498,65536,1007583232,128970653696,93.50962829589844,121.0,128.0,128.0,-0.0024261474609375,-0.00259215181206085,-2605056,-333447168
context-0,1,0,0.5,4096,simhash8-rho75,current,layer,0.26945602893829346,0.0292510986328125,62.1279296875,63619,65536,1042333696,133418713088,93.50962829589844,117.0,128.0,128.0,-0.0347900390625,-0.03717047881445734,-37355520,-4781506560
context-0,1,0,0.5,4096,simhash16-rho75,current,layer,0.26945602893829346,0.02655029296875,62.30078125,63796,65536,1045233664,133789908992,93.50962829589844,117.0,128.0,128.0,-0.0374908447265625,-0.04005608177505349,-40255488,-5152702464
context-0,1,0,0.5,4096,simhash32-rho75,current,layer,0.26945602893829346,0.0073394775390625,63.5302734375,65055,65536,1065861120,136430223360,93.50962829589844,116.0,128.0,128.0,-0.05670166015625,-0.06058135933093145,-60882944,-7793016832
context-0,1,0,0.5,4096,bucket4-rho75,current,layer,0.26945602893829346,0.050018310546875,60.798828125,62258,65536,1020035072,130564489216,93.50962829589844,119.0,128.0,128.0,-0.0140228271484375,-0.01498231141687989,-15056896,-1927282688
