policy,split,records,reused_tiles,reuse_fraction,prediction_precision,unsafe_reuse_rate,unsafe_wilson95_upper,oracle_safe_recall,mean_reused_tile_error,maximum_reused_tile_error
qkv_max_b0.1_q90:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,4.712321242550388e-05,0.020596859976649284
qkv_max_b0.1_q90:protect_masked_new,development,245760,1903,0.007743326822916666,0.9963215974776668,0.0036784025223331584,0.007573594616383257,0.3716189729517836,7.42714328225702e-05,0.02193513698875904
qkv_max_b0.1_q90:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_max_b0.1_q90:protect_masked_new,heldout,245760,1644,0.006689453125,1.0,0.0,0.002331206561244873,0.31101021566401815,0.0,0.0
qkv_sum_b0.25_q90:all,calibration,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_sum_b0.25_q90:all,development,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_sum_b0.25_q90:all,final_benchmark,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_sum_b0.25_q90:all,heldout,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_sum_b0.25_q90:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,4.712321242550388e-05,0.020596859976649284
qkv_sum_b0.25_q90:protect_masked_new,development,245760,1916,0.007796223958333333,0.9895615866388309,0.010438413361169102,0.016068583975731465,0.3716189729517836,0.0002174023538827896,0.024666275829076767
qkv_sum_b0.25_q90:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_sum_b0.25_q90:protect_masked_new,heldout,245760,1652,0.006722005208333334,0.9951573849878934,0.004842615012106538,0.009526855889497346,0.31101021566401815,0.00010718843259382993,0.02349407970905304
qkv_max_b0.25_q90:all,calibration,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_max_b0.25_q90:all,development,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_max_b0.25_q90:all,final_benchmark,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_max_b0.25_q90:all,heldout,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_max_b0.25_q90:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,4.712321242550388e-05,0.020596859976649284
qkv_max_b0.25_q90:protect_masked_new,development,245760,1903,0.007743326822916666,0.9963215974776668,0.0036784025223331584,0.007573594616383257,0.3716189729517836,7.42714328225702e-05,0.02193513698875904
qkv_max_b0.25_q90:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_max_b0.25_q90:protect_masked_new,heldout,245760,1644,0.006689453125,1.0,0.0,0.002331206561244873,0.31101021566401815,0.0,0.0
qkv_sum_b0.5_q90:all,calibration,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_sum_b0.5_q90:all,development,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_sum_b0.5_q90:all,final_benchmark,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_sum_b0.5_q90:all,heldout,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_sum_b0.5_q90:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,4.712321242550388e-05,0.020596859976649284
qkv_sum_b0.5_q90:protect_masked_new,development,245760,1912,0.007779947916666667,0.9916317991631799,0.008368200836820083,0.013550452286757109,0.3716189729517836,0.0001702785666566342,0.022014474496245384
qkv_sum_b0.5_q90:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_sum_b0.5_q90:protect_masked_new,heldout,245760,1647,0.00670166015625,0.9981785063752276,0.0018214936247723133,0.0053418189886401774,0.31101021566401815,3.703238326124847e-05,0.021710196509957314
qkv_max_b0.5_q90:all,calibration,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_max_b0.5_q90:all,development,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_max_b0.5_q90:all,final_benchmark,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_max_b0.5_q90:all,heldout,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_max_b0.5_q90:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,4.78958900202997e-05,0.020596859976649284
qkv_max_b0.5_q90:protect_masked_new,development,245760,1901,0.007735188802083333,0.997369805365597,0.0026301946344029457,0.006142493308764674,0.3716189729517836,5.26007788721472e-05,0.02090969868004322
qkv_max_b0.5_q90:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_max_b0.5_q90:protect_masked_new,heldout,245760,1646,0.006697591145833333,0.9987849331713244,0.001215066828675577,0.004419577549841403,0.31101021566401815,2.520061025279574e-05,0.020786011591553688
qkv_sum_b1_q90:all,calibration,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_sum_b1_q90:all,development,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_sum_b1_q90:all,final_benchmark,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_sum_b1_q90:all,heldout,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_sum_b1_q90:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,4.425668157637119e-05,0.020596859976649284
qkv_sum_b1_q90:protect_masked_new,development,245760,1906,0.0077555338541666664,0.9947534102833159,0.005246589716684155,0.009631125975419283,0.3716189729517836,0.00010157980432268232,0.02193513698875904
qkv_sum_b1_q90:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_sum_b1_q90:protect_masked_new,heldout,245760,1651,0.0067179361979166664,0.9957601453664445,0.004239854633555421,0.008726078654800963,0.31101021566401815,7.239300612127408e-05,0.020694194361567497
qkv_max_b1_q90:all,calibration,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_max_b1_q90:all,development,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_max_b1_q90:all,final_benchmark,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_max_b1_q90:all,heldout,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_max_b1_q90:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,3.749736788449809e-05,0.015970513224601746
qkv_max_b1_q90:protect_masked_new,development,245760,1899,0.00772705078125,0.9984202211690363,0.001579778830963665,0.0046345708567024696,0.3716189729517836,2.3734633941785432e-05,0.015476739034056664
qkv_max_b1_q90:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_max_b1_q90:protect_masked_new,heldout,245760,1644,0.006689453125,1.0,0.0,0.002331206561244873,0.31101021566401815,0.0,0.0
qkv_sum_b2_q90:all,calibration,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_sum_b2_q90:all,development,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_sum_b2_q90:all,final_benchmark,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_sum_b2_q90:all,heldout,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_sum_b2_q90:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,3.878827556036413e-05,0.018046291545033455
qkv_sum_b2_q90:protect_masked_new,development,245760,1899,0.00772705078125,0.9984202211690363,0.001579778830963665,0.0046345708567024696,0.3716189729517836,2.8492910132627003e-05,0.02012188732624054
qkv_sum_b2_q90:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_sum_b2_q90:protect_masked_new,heldout,245760,1647,0.00670166015625,0.9981785063752276,0.0018214936247723133,0.0053418189886401774,0.31101021566401815,2.8818732971558347e-05,0.016159674152731895
qkv_max_b2_q90:all,calibration,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_max_b2_q90:all,development,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_max_b2_q90:all,final_benchmark,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_max_b2_q90:all,heldout,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qkv_max_b2_q90:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,3.749736788449809e-05,0.015970513224601746
qkv_max_b2_q90:protect_masked_new,development,245760,1899,0.00772705078125,0.9984202211690363,0.001579778830963665,0.0046345708567024696,0.3716189729517836,2.3734633941785432e-05,0.015476739034056664
qkv_max_b2_q90:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_max_b2_q90:protect_masked_new,heldout,245760,1644,0.006689453125,1.0,0.0,0.002331206561244873,0.31101021566401815,0.0,0.0
q_only_q99:all,calibration,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
q_only_q99:all,development,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
q_only_q99:all,final_benchmark,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
q_only_q99:all,heldout,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
q_only_q99:protect_masked_new,calibration,245760,1655,0.006734212239583333,0.9691842900302114,0.03081570996978852,0.04028928856017278,0.3129145532579009,0.0007743836613371968,0.03461696580052376
q_only_q99:protect_masked_new,development,245760,2045,0.008321126302083334,0.9271393643031784,0.07286063569682151,0.08494411171356252,0.3716189729517836,0.0022332349326461554,0.06452187150716782
q_only_q99:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
q_only_q99:protect_masked_new,heldout,245760,1689,0.00687255859375,0.9733570159857904,0.02664298401420959,0.035463255555316285,0.31101021566401815,0.0007337950519286096,0.03352545574307442
kv_only_max_q99:all,calibration,245760,4018,0.016349283854166667,0.9435042309606769,0.056495769039323046,0.06406729896162452,0.7395630120952009,0.03883074223995209,2.4502155780792236
kv_only_max_q99:all,development,245760,4502,0.018318684895833333,0.9235895157707685,0.07641048422923145,0.08453670216264711,0.8149745197961583,0.05026058480143547,2.299692392349243
kv_only_max_q99:all,final_benchmark,245760,3982,0.016202799479166665,0.9326971371170266,0.06730286288297338,0.07550918688740224,0.7200465296626599,0.04304870590567589,2.3997297286987305
kv_only_max_q99:all,heldout,245760,4316,0.017561848958333334,0.9309545875810936,0.0690454124189064,0.07699876804063575,0.7601210745365116,0.04721299558877945,5.023910045623779
kv_only_max_q99:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,3.7358371628215536e-05,0.015747006982564926
kv_only_max_q99:protect_masked_new,development,245760,1899,0.00772705078125,0.9984202211690363,0.001579778830963665,0.0046345708567024696,0.3716189729517836,2.3788514226907864e-05,0.015476739034056664
kv_only_max_q99:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
kv_only_max_q99:protect_masked_new,heldout,245760,1646,0.006697591145833333,0.9987849331713244,0.001215066828675577,0.004419577549841403,0.31101021566401815,1.9471852283459157e-05,0.016159674152731895
kv_only_sum_q99:all,calibration,245760,4011,0.01632080078125,0.943405634505111,0.056594365494889054,0.06417862980436195,0.7381974248927039,0.038884758949279785,2.4502155780792236
kv_only_sum_q99:all,development,245760,4497,0.01829833984375,0.9230598176562153,0.07694018234378475,0.08509524370422986,0.8136025088200706,0.05031030625104904,2.299692392349243
kv_only_sum_q99:all,final_benchmark,245760,3981,0.01619873046875,0.9324290379301683,0.0675709620698317,0.07579243620652949,0.7196587824738271,0.04305850714445114,2.3997297286987305
kv_only_sum_q99:all,heldout,245760,4306,0.017521158854166666,0.931026474686484,0.06897352531351603,0.07693299266859116,0.758418463866818,0.04730270802974701,5.023910045623779
kv_only_sum_q99:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,3.7358371628215536e-05,0.015747006982564926
kv_only_sum_q99:protect_masked_new,development,245760,1899,0.00772705078125,0.9984202211690363,0.001579778830963665,0.0046345708567024696,0.3716189729517836,2.3788514226907864e-05,0.015476739034056664
kv_only_sum_q99:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
kv_only_sum_q99:protect_masked_new,heldout,245760,1645,0.006693522135416667,0.9993920972644377,0.0006079027355623101,0.0034354477915107076,0.31101021566401815,1.0310717698303051e-05,0.016961131244897842
qk_max_q99:all,calibration,245760,3567,0.01451416015625,0.9896271376506869,0.010372862349313148,0.01426421650884475,0.6886461178306672,0.005520161706954241,1.6381504535675049
qk_max_q99:all,development,245760,4439,0.018062337239583334,0.9495381842757378,0.05046181572426222,0.05729881218670977,0.8261466091728734,0.0184211116284132,1.4852334260940552
qk_max_q99:all,final_benchmark,245760,4095,0.01666259765625,0.9013431013431014,0.09865689865689865,0.10816985117315264,0.7155874369910818,0.029801862314343452,1.5540931224822998
qk_max_q99:all,heldout,245760,3981,0.01619873046875,0.9799045465963325,0.02009545340366742,0.0249395411843214,0.7379871358304957,0.002213255502283573,2.0183379650115967
qk_max_q99:protect_masked_new,calibration,245760,1609,0.006547037760416667,0.9968924798011187,0.003107520198881293,0.007253978185086902,0.3129145532579009,6.951399700483307e-05,0.023551078513264656
qk_max_q99:protect_masked_new,development,245760,1972,0.008024088541666667,0.9614604462474645,0.038539553752535496,0.047971738171650125,0.3716189729517836,0.0009853418450802565,0.03746844083070755
qk_max_q99:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qk_max_q99:protect_masked_new,heldout,245760,1696,0.0069010416666666664,0.9693396226415094,0.030660377358490566,0.039984793606560994,0.31101021566401815,0.0008310373523272574,0.03633774071931839
qk_sum_q99:all,calibration,245760,3562,0.014493815104166667,0.9910162829870859,0.008983717012914094,0.012654495007262938,0.6886461178306672,0.005495279096066952,1.6381504535675049
qk_sum_q99:all,development,245760,4411,0.017948404947916666,0.9555656313761052,0.044434368623894806,0.05092195351994522,0.8261466091728734,0.018361566588282585,1.4852334260940552
qk_sum_q99:all,final_benchmark,245760,4039,0.016434733072916666,0.9138400594206487,0.08615994057935132,0.09521163054905868,0.7155874369910818,0.02907993458211422,1.5540931224822998
qk_sum_q99:all,heldout,245760,3964,0.016129557291666666,0.9841069626639758,0.015893037336024218,0.02028115586785464,0.7379871358304957,0.00208516838029027,2.0183379650115967
qk_sum_q99:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,6.373791984515265e-05,0.030903929844498634
qk_sum_q99:protect_masked_new,development,245760,1977,0.00804443359375,0.9590288315629742,0.0409711684370258,0.05063591540126559,0.3716189729517836,0.0010738937417045236,0.03887593373656273
qk_sum_q99:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qk_sum_q99:protect_masked_new,heldout,245760,1719,0.00699462890625,0.956369982547993,0.04363001745200698,0.05434676384606185,0.31101021566401815,0.001084954827092588,0.03633774071931839
qk_product_q99:all,calibration,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qk_product_q99:all,development,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qk_product_q99:all,final_benchmark,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qk_product_q99:all,heldout,245760,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
qk_product_q99:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,6.373791984515265e-05,0.030903929844498634
qk_product_q99:protect_masked_new,development,245760,1962,0.0079833984375,0.9663608562691132,0.03363914373088685,0.042572533400776755,0.3716189729517836,0.0008716164156794548,0.03887593373656273
qk_product_q99:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qk_product_q99:protect_masked_new,heldout,245760,1690,0.006876627604166667,0.9727810650887574,0.027218934911242602,0.03611414502704934,0.31101021566401815,0.0006840670830570161,0.03478403761982918
qkv_sum_b0_q99:all,calibration,245760,3562,0.014493815104166667,0.9910162829870859,0.008983717012914094,0.012654495007262938,0.6886461178306672,0.005495279096066952,1.6381504535675049
qkv_sum_b0_q99:all,development,245760,4411,0.017948404947916666,0.9555656313761052,0.044434368623894806,0.05092195351994522,0.8261466091728734,0.018361566588282585,1.4852334260940552
qkv_sum_b0_q99:all,final_benchmark,245760,4039,0.016434733072916666,0.9138400594206487,0.08615994057935132,0.09521163054905868,0.7155874369910818,0.02907993458211422,1.5540931224822998
qkv_sum_b0_q99:all,heldout,245760,3964,0.016129557291666666,0.9841069626639758,0.015893037336024218,0.02028115586785464,0.7379871358304957,0.00208516838029027,2.0183379650115967
qkv_sum_b0_q99:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,6.373791984515265e-05,0.030903929844498634
qkv_sum_b0_q99:protect_masked_new,development,245760,1977,0.00804443359375,0.9590288315629742,0.0409711684370258,0.05063591540126559,0.3716189729517836,0.0010738937417045236,0.03887593373656273
qkv_sum_b0_q99:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_sum_b0_q99:protect_masked_new,heldout,245760,1719,0.00699462890625,0.956369982547993,0.04363001745200698,0.05434676384606185,0.31101021566401815,0.001084954827092588,0.03633774071931839
qkv_max_b0_q99:all,calibration,245760,3567,0.01451416015625,0.9896271376506869,0.010372862349313148,0.01426421650884475,0.6886461178306672,0.005520161706954241,1.6381504535675049
qkv_max_b0_q99:all,development,245760,4439,0.018062337239583334,0.9495381842757378,0.05046181572426222,0.05729881218670977,0.8261466091728734,0.0184211116284132,1.4852334260940552
qkv_max_b0_q99:all,final_benchmark,245760,4095,0.01666259765625,0.9013431013431014,0.09865689865689865,0.10816985117315264,0.7155874369910818,0.029801862314343452,1.5540931224822998
qkv_max_b0_q99:all,heldout,245760,3981,0.01619873046875,0.9799045465963325,0.02009545340366742,0.0249395411843214,0.7379871358304957,0.002213255502283573,2.0183379650115967
qkv_max_b0_q99:protect_masked_new,calibration,245760,1609,0.006547037760416667,0.9968924798011187,0.003107520198881293,0.007253978185086902,0.3129145532579009,6.951399700483307e-05,0.023551078513264656
qkv_max_b0_q99:protect_masked_new,development,245760,1972,0.008024088541666667,0.9614604462474645,0.038539553752535496,0.047971738171650125,0.3716189729517836,0.0009853418450802565,0.03746844083070755
qkv_max_b0_q99:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_max_b0_q99:protect_masked_new,heldout,245760,1696,0.0069010416666666664,0.9693396226415094,0.030660377358490566,0.039984793606560994,0.31101021566401815,0.0008310373523272574,0.03633774071931839
qkv_sum_b0.1_q99:all,calibration,245760,3562,0.014493815104166667,0.9910162829870859,0.008983717012914094,0.012654495007262938,0.6886461178306672,0.005490326788276434,1.6381504535675049
qkv_sum_b0.1_q99:all,development,245760,4383,0.01783447265625,0.9616700889801506,0.038329911019849415,0.044429933804318845,0.8261466091728734,0.0183073952794075,1.4852334260940552
qkv_sum_b0.1_q99:all,final_benchmark,245760,4005,0.01629638671875,0.9215980024968788,0.0784019975031211,0.08713674511056287,0.7155874369910818,0.02846062369644642,1.5540931224822998
qkv_sum_b0.1_q99:all,heldout,245760,3936,0.016015625,0.9911077235772358,0.008892276422764227,0.012341376326275232,0.7379871358304957,0.0019260509870946407,2.0183379650115967
qkv_sum_b0.1_q99:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,5.5316169891739264e-05,0.023509766906499863
qkv_sum_b0.1_q99:protect_masked_new,development,245760,1962,0.0079833984375,0.9663608562691132,0.03363914373088685,0.042572533400776755,0.3716189729517836,0.0008316775201819837,0.03746844083070755
qkv_sum_b0.1_q99:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_sum_b0.1_q99:protect_masked_new,heldout,245760,1716,0.006982421875,0.958041958041958,0.04195804195804196,0.052511737539875473,0.31101021566401815,0.0009684555698186159,0.032567959278821945
qkv_max_b0.1_q99:all,calibration,245760,3567,0.01451416015625,0.9896271376506869,0.010372862349313148,0.01426421650884475,0.6886461178306672,0.005520161706954241,1.6381504535675049
qkv_max_b0.1_q99:all,development,245760,4439,0.018062337239583334,0.9495381842757378,0.05046181572426222,0.05729881218670977,0.8261466091728734,0.0184211116284132,1.4852334260940552
qkv_max_b0.1_q99:all,final_benchmark,245760,4095,0.01666259765625,0.9013431013431014,0.09865689865689865,0.10816985117315264,0.7155874369910818,0.029801862314343452,1.5540931224822998
qkv_max_b0.1_q99:all,heldout,245760,3981,0.01619873046875,0.9799045465963325,0.02009545340366742,0.0249395411843214,0.7379871358304957,0.002213255502283573,2.0183379650115967
qkv_max_b0.1_q99:protect_masked_new,calibration,245760,1609,0.006547037760416667,0.9968924798011187,0.003107520198881293,0.007253978185086902,0.3129145532579009,6.951399700483307e-05,0.023551078513264656
qkv_max_b0.1_q99:protect_masked_new,development,245760,1972,0.008024088541666667,0.9614604462474645,0.038539553752535496,0.047971738171650125,0.3716189729517836,0.0009853418450802565,0.03746844083070755
qkv_max_b0.1_q99:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_max_b0.1_q99:protect_masked_new,heldout,245760,1696,0.0069010416666666664,0.9693396226415094,0.030660377358490566,0.039984793606560994,0.31101021566401815,0.0008310373523272574,0.03633774071931839
qkv_sum_b0.25_q99:all,calibration,245760,3562,0.014493815104166667,0.9910162829870859,0.008983717012914094,0.012654495007262938,0.6886461178306672,0.005490162875503302,1.6381504535675049
qkv_sum_b0.25_q99:all,development,245760,4361,0.017744954427083334,0.9665214400366888,0.033478559963311165,0.03924136959260889,0.8261466091728734,0.018294041976332664,1.4852334260940552
qkv_sum_b0.25_q99:all,final_benchmark,245760,3979,0.016190592447916666,0.9276200050263885,0.07237999497361146,0.08085021836058752,0.7155874369910818,0.02801220491528511,1.5540931224822998
qkv_sum_b0.25_q99:all,heldout,245760,3922,0.015958658854166665,0.9946455889852116,0.0053544110147883735,0.00817199230557845,0.7379871358304957,0.0018521045567467809,2.0183379650115967
qkv_sum_b0.25_q99:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,5.274165960145183e-05,0.023509766906499863
qkv_sum_b0.25_q99:protect_masked_new,development,245760,1938,0.0078857421875,0.978328173374613,0.021671826625386997,0.029163209156909634,0.3716189729517836,0.0004795723070856184,0.027845226228237152
qkv_sum_b0.25_q99:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_sum_b0.25_q99:protect_masked_new,heldout,245760,1696,0.0069010416666666664,0.9693396226415094,0.030660377358490566,0.039984793606560994,0.31101021566401815,0.0006611429271288216,0.027713462710380554
qkv_max_b0.25_q99:all,calibration,245760,3567,0.01451416015625,0.9896271376506869,0.010372862349313148,0.01426421650884475,0.6886461178306672,0.005520161706954241,1.6381504535675049
qkv_max_b0.25_q99:all,development,245760,4434,0.0180419921875,0.9506089309878214,0.04939106901217862,0.0561681490950782,0.8261466091728734,0.018402714282274246,1.4852334260940552
qkv_max_b0.25_q99:all,final_benchmark,245760,4085,0.016621907552083332,0.9035495716034272,0.09645042839657282,0.10588599015566336,0.7155874369910818,0.02957741729915142,1.5540931224822998
qkv_max_b0.25_q99:all,heldout,245760,3977,0.016182454427083333,0.9808901181795323,0.01910988182046769,0.02385221955968803,0.7379871358304957,0.0021801739931106567,2.0183379650115967
qkv_max_b0.25_q99:protect_masked_new,calibration,245760,1609,0.006547037760416667,0.9968924798011187,0.003107520198881293,0.007253978185086902,0.3129145532579009,6.951399700483307e-05,0.023551078513264656
qkv_max_b0.25_q99:protect_masked_new,development,245760,1967,0.008003743489583333,0.963904422979156,0.03609557702084393,0.04528433780367656,0.3716189729517836,0.0008995492826215923,0.036470621824264526
qkv_max_b0.25_q99:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_max_b0.25_q99:protect_masked_new,heldout,245760,1692,0.006884765625,0.9716312056737588,0.028368794326241134,0.037410850091431906,0.31101021566401815,0.0007500124047510326,0.03543604910373688
qkv_sum_b0.5_q99:all,calibration,245760,3562,0.014493815104166667,0.9910162829870859,0.008983717012914094,0.012654495007262938,0.6886461178306672,0.005489105358719826,1.6381504535675049
qkv_sum_b0.5_q99:all,development,245760,4358,0.017732747395833335,0.9671867829279486,0.0328132170720514,0.03852745164598935,0.8261466091728734,0.018292708322405815,1.4852334260940552
qkv_sum_b0.5_q99:all,final_benchmark,245760,3966,0.0161376953125,0.9306606152294503,0.06933938477054967,0.07766928350190859,0.7155874369910818,0.0275639109313488,1.5540931224822998
qkv_sum_b0.5_q99:all,heldout,245760,3922,0.015958658854166665,0.9946455889852116,0.0053544110147883735,0.00817199230557845,0.7379871358304957,0.0018521045567467809,2.0183379650115967
qkv_sum_b0.5_q99:protect_masked_new,calibration,245760,1608,0.00654296875,0.9975124378109452,0.0024875621890547263,0.00637876416852221,0.3129145532579009,4.990874367649667e-05,0.023509766906499863
qkv_sum_b0.5_q99:protect_masked_new,development,245760,1927,0.007840983072916667,0.9839128178515828,0.01608718214841723,0.02274360935311038,0.3716189729517836,0.0003280563687440008,0.02529710717499256
qkv_sum_b0.5_q99:protect_masked_new,final_benchmark,245760,960,0.00390625,1.0,0.0,0.003985571263342763,0.18611865063978286,0.0,0.0
qkv_sum_b0.5_q99:protect_masked_new,heldout,245760,1681,0.0068400065104166664,0.9779892920880429,0.022010707911957167,0.03019050735227938,0.31101021566401815,0.0004441317287273705,0.02546817436814308
qkv_max_b0.5_q99:all,calibration,245760,3562,0.014493815104166667,0.9910162829870859,0.008983717012914094,0.012654495007262938,0.6886461178306672,0.005491393152624369,1.6381504535675049
qkv_max_b0.5_q99:all,development,245760,4361,0.017744954427083334,0.9665214400366888,0.033478559963311165,0.03924136959260889,0.8261466091728734,0.018293216824531555,1.4852334260940552
qkv_max_b0.5_q99:all,final_benchmark,245760,3895,0.015848795572916668,0.947625160462131,0.05237483953786906,0.05982271300910384,0.7155874369910818,0.026797611266374588,1.5540931224822998
