layer,step,remaining_mask_ratio,active_count,tile_count
1,0,0.5,24,283
1,0,0.5,25,272
1,0,0.5,26,270
1,0,0.5,27,291
1,0,0.5,28,275
1,0,0.5,29,268
1,0,0.5,30,262
1,0,0.5,31,253
1,0,0.5,32,276
1,0,0.5,33,264
1,0,0.5,34,257
1,0,0.5,35,241
1,0,0.5,36,263
1,0,0.5,37,248
1,0,0.5,38,233
1,0,0.5,39,256
1,0,0.5,40,218
1,0,0.5,41,232
1,0,0.5,42,279
1,0,0.5,43,262
1,0,0.5,44,274
1,0,0.5,45,259
1,0,0.5,46,229
1,0,0.5,47,253
1,0,0.5,48,233
1,0,0.5,49,241
1,0,0.5,50,214
1,0,0.5,51,209
1,0,0.5,52,230
1,0,0.5,53,213
1,0,0.5,54,219
1,0,0.5,55,214
1,0,0.5,56,209
1,0,0.5,57,219
1,0,0.5,58,234
1,0,0.5,59,249
1,0,0.5,60,266
1,0,0.5,61,261
1,0,0.5,62,240
1,0,0.5,63,279
1,0,0.5,64,265
1,0,0.5,65,238
1,0,0.5,66,304
1,0,0.5,67,248
1,0,0.5,68,237
1,0,0.5,69,255
1,0,0.5,70,229
1,0,0.5,71,246
1,0,0.5,72,237
1,0,0.5,73,226
1,0,0.5,74,241
1,0,0.5,75,254
1,0,0.5,76,273
1,0,0.5,77,263
1,0,0.5,78,282
1,0,0.5,79,243
1,0,0.5,80,253
1,0,0.5,81,270
1,0,0.5,82,253
1,0,0.5,83,243
1,0,0.5,84,253
1,0,0.5,85,296
1,0,0.5,86,265
1,0,0.5,87,252
1,0,0.5,88,277
1,0,0.5,89,289
1,0,0.5,90,296
1,0,0.5,91,265
1,0,0.5,92,263
1,0,0.5,93,246
1,0,0.5,94,304
1,0,0.5,95,283
1,0,0.5,96,249
1,0,0.5,97,285
1,0,0.5,98,286
1,0,0.5,99,310
1,0,0.5,100,307
1,0,0.5,101,297
1,0,0.5,102,298
1,0,0.5,103,320
1,0,0.5,104,347
1,0,0.5,105,343
1,0,0.5,106,374
1,0,0.5,107,394
1,0,0.5,108,392
1,0,0.5,109,447
1,0,0.5,110,478
1,0,0.5,111,505
1,0,0.5,112,508
1,0,0.5,113,606
1,0,0.5,114,625
1,0,0.5,115,590
1,0,0.5,116,640
1,0,0.5,117,710
1,0,0.5,118,743
1,0,0.5,119,801
1,0,0.5,120,763
1,0,0.5,121,866
1,0,0.5,122,995
1,0,0.5,123,1311
1,0,0.5,124,1257
1,0,0.5,125,1555
1,0,0.5,126,1831
1,0,0.5,127,2665
1,0,0.5,128,9991
1,0,0.9,0,1857
1,0,0.9,1,120
1,0,0.9,2,59
1,0,0.9,3,45
1,0,0.9,4,41
1,0,0.9,5,49
1,0,0.9,6,43
1,0,0.9,7,70
1,0,0.9,8,91
1,0,0.9,9,93
1,0,0.9,10,105
1,0,0.9,11,142
1,0,0.9,12,137
1,0,0.9,13,172
1,0,0.9,14,106
1,0,0.9,15,136
1,0,0.9,16,77
1,0,0.9,17,92
1,0,0.9,18,102
1,0,0.9,19,85
1,0,0.9,20,102
1,0,0.9,21,70
1,0,0.9,22,84
1,0,0.9,23,78
1,0,0.9,24,77
1,0,0.9,25,90
1,0,0.9,26,96
1,0,0.9,27,86
1,0,0.9,28,96
1,0,0.9,29,95
1,0,0.9,30,95
1,0,0.9,31,76
1,0,0.9,32,74
1,0,0.9,33,86
1,0,0.9,34,92
1,0,0.9,35,76
1,0,0.9,36,87
1,0,0.9,37,70
1,0,0.9,38,79
1,0,0.9,39,96
1,0,0.9,40,77
1,0,0.9,41,79
1,0,0.9,42,67
1,0,0.9,43,95
1,0,0.9,44,81
1,0,0.9,45,84
1,0,0.9,46,88
1,0,0.9,47,78
1,0,0.9,48,81
1,0,0.9,49,89
1,0,0.9,50,86
1,0,0.9,51,81
1,0,0.9,52,82
1,0,0.9,53,68
1,0,0.9,54,67
1,0,0.9,55,81
1,0,0.9,56,77
1,0,0.9,57,84
1,0,0.9,58,79
1,0,0.9,59,78
1,0,0.9,60,83
1,0,0.9,61,74
1,0,0.9,62,81
1,0,0.9,63,79
1,0,0.9,64,87
1,0,0.9,65,82
1,0,0.9,66,85
1,0,0.9,67,85
1,0,0.9,68,89
1,0,0.9,69,74
1,0,0.9,70,83
1,0,0.9,71,102
1,0,0.9,72,82
1,0,0.9,73,89
1,0,0.9,74,78
1,0,0.9,75,79
1,0,0.9,76,94
1,0,0.9,77,73
1,0,0.9,78,64
1,0,0.9,79,81
1,0,0.9,80,84
1,0,0.9,81,80
1,0,0.9,82,90
1,0,0.9,83,87
1,0,0.9,84,88
1,0,0.9,85,83
1,0,0.9,86,81
1,0,0.9,87,75
1,0,0.9,88,81
1,0,0.9,89,73
1,0,0.9,90,99
1,0,0.9,91,89
1,0,0.9,92,100
1,0,0.9,93,110
1,0,0.9,94,114
1,0,0.9,95,103
1,0,0.9,96,105
1,0,0.9,97,105
1,0,0.9,98,110
1,0,0.9,99,118
1,0,0.9,100,105
1,0,0.9,101,113
1,0,0.9,102,117
1,0,0.9,103,121
1,0,0.9,104,150
1,0,0.9,105,156
1,0,0.9,106,157
1,0,0.9,107,148
1,0,0.9,108,137
1,0,0.9,109,176
1,0,0.9,110,190
1,0,0.9,111,211
1,0,0.9,112,237
1,0,0.9,113,250
1,0,0.9,114,305
