tau,layer,step,remaining_mask_ratio,exception_kv_tiles_per_row,row_count
32,1,1,0.5,30,33
32,1,1,0.5,31,54
32,1,1,0.5,32,32
32,1,1,0.5,33,14
32,1,1,0.5,34,31
32,1,1,0.5,35,33
32,1,1,0.5,36,47
32,1,1,0.5,37,41
32,1,1,0.5,38,51
32,1,1,0.5,39,22
32,1,1,0.5,40,14
32,1,1,0.5,41,25
32,1,1,0.5,42,15
32,1,1,0.5,43,18
32,1,1,0.5,44,37
32,1,1,0.5,45,28
32,1,1,0.5,46,26
32,1,1,0.5,47,27
32,1,1,0.5,48,26
32,1,1,0.5,49,3
32,1,1,0.5,50,12
32,1,1,0.5,51,7
32,1,1,0.5,52,5
32,1,1,0.5,53,11
32,1,1,0.5,54,4
32,1,1,0.5,55,7
32,1,1,0.5,56,10
32,1,1,0.5,57,3
32,1,1,0.5,58,7
32,1,1,0.5,59,1
32,1,1,0.5,60,2
32,1,2,0.15,0,41565
32,1,2,0.15,1,29756
32,1,2,0.15,2,22776
32,1,2,0.15,3,15215
32,1,2,0.15,4,9394
32,1,2,0.15,5,5380
32,1,2,0.15,6,2950
32,1,2,0.15,7,1591
32,1,2,0.15,8,914
32,1,2,0.15,9,534
32,1,2,0.15,10,294
32,1,2,0.15,11,175
32,1,2,0.15,12,124
32,1,2,0.15,13,88
32,1,2,0.15,14,74
32,1,2,0.15,15,59
32,1,2,0.15,16,48
32,1,2,0.15,17,54
32,1,2,0.15,18,28
32,1,2,0.15,19,20
32,1,2,0.15,20,15
32,1,2,0.15,21,4
32,1,2,0.15,22,6
32,1,2,0.15,23,5
32,1,2,0.15,24,1
32,1,2,0.15,25,2
32,2,0,0.9,0,122236
32,2,0,0.9,1,3236
32,2,0,0.9,2,1483
32,2,0,0.9,3,941
32,2,0,0.9,4,612
32,2,0,0.9,5,476
32,2,0,0.9,6,404
32,2,0,0.9,7,310
32,2,0,0.9,8,231
32,2,0,0.9,9,173
32,2,0,0.9,10,166
32,2,0,0.9,11,120
32,2,0,0.9,12,94
32,2,0,0.9,13,64
32,2,0,0.9,14,70
32,2,0,0.9,15,57
32,2,0,0.9,16,54
32,2,0,0.9,17,46
32,2,0,0.9,18,46
32,2,0,0.9,19,40
32,2,0,0.9,20,17
32,2,0,0.9,21,19
32,2,0,0.9,22,14
32,2,0,0.9,23,24
32,2,0,0.9,24,13
32,2,0,0.9,25,21
32,2,0,0.9,26,6
32,2,0,0.9,27,7
32,2,0,0.9,28,16
32,2,0,0.9,29,9
32,2,0,0.9,30,15
32,2,0,0.9,31,3
32,2,0,0.9,32,8
32,2,0,0.9,33,2
32,2,0,0.9,35,6
32,2,0,0.9,36,4
32,2,0,0.9,37,3
32,2,0,0.9,38,6
32,2,0,0.9,40,5
32,2,0,0.9,41,1
32,2,0,0.9,44,2
32,2,0,0.9,45,2
32,2,0,0.9,46,2
32,2,0,0.9,47,1
32,2,0,0.9,48,4
32,2,0,0.9,50,1
32,2,0,0.9,51,1
32,2,0,0.9,52,1
32,2,1,0.5,0,106274
32,2,1,0.5,1,13489
32,2,1,0.5,2,3809
32,2,1,0.5,3,1871
32,2,1,0.5,4,1141
32,2,1,0.5,5,712
32,2,1,0.5,6,570
32,2,1,0.5,7,410
32,2,1,0.5,8,324
32,2,1,0.5,9,256
32,2,1,0.5,10,222
32,2,1,0.5,11,202
32,2,1,0.5,12,217
32,2,1,0.5,13,164
32,2,1,0.5,14,108
32,2,1,0.5,15,120
32,2,1,0.5,16,87
32,2,1,0.5,17,97
32,2,1,0.5,18,79
32,2,1,0.5,19,72
32,2,1,0.5,20,95
32,2,1,0.5,21,50
32,2,1,0.5,22,82
32,2,1,0.5,23,50
32,2,1,0.5,24,22
32,2,1,0.5,25,30
32,2,1,0.5,26,26
32,2,1,0.5,27,29
32,2,1,0.5,28,25
32,2,1,0.5,29,28
32,2,1,0.5,30,30
32,2,1,0.5,31,22
32,2,1,0.5,32,22
32,2,1,0.5,33,29
32,2,1,0.5,34,14
32,2,1,0.5,35,14
32,2,1,0.5,36,19
32,2,1,0.5,37,28
32,2,1,0.5,38,40
32,2,1,0.5,39,15
32,2,1,0.5,40,22
32,2,1,0.5,41,16
32,2,1,0.5,42,33
32,2,1,0.5,43,15
32,2,1,0.5,44,18
32,2,1,0.5,45,7
32,2,1,0.5,46,9
32,2,1,0.5,47,9
32,2,1,0.5,48,9
32,2,1,0.5,49,5
32,2,1,0.5,50,5
32,2,1,0.5,51,8
32,2,1,0.5,52,2
32,2,1,0.5,53,1
32,2,1,0.5,54,3
32,2,1,0.5,55,1
32,2,1,0.5,56,3
32,2,1,0.5,58,3
32,2,1,0.5,59,5
32,2,1,0.5,60,2
32,2,1,0.5,61,2
32,2,2,0.15,0,33352
32,2,2,0.15,1,29798
32,2,2,0.15,2,24759
32,2,2,0.15,3,17317
32,2,2,0.15,4,10917
32,2,2,0.15,5,6585
32,2,2,0.15,6,3787
32,2,2,0.15,7,2073
32,2,2,0.15,8,1152
32,2,2,0.15,9,571
32,2,2,0.15,10,368
32,2,2,0.15,11,207
32,2,2,0.15,12,103
32,2,2,0.15,13,39
32,2,2,0.15,14,23
32,2,2,0.15,15,14
32,2,2,0.15,16,5
32,2,2,0.15,17,1
32,2,2,0.15,18,1
32,3,0,0.9,0,115772
32,3,0,0.9,1,6109
32,3,0,0.9,2,2309
32,3,0,0.9,3,1528
32,3,0,0.9,4,951
32,3,0,0.9,5,740
32,3,0,0.9,6,547
32,3,0,0.9,7,478
32,3,0,0.9,8,336
32,3,0,0.9,9,296
32,3,0,0.9,10,243
32,3,0,0.9,11,212
32,3,0,0.9,12,138
32,3,0,0.9,13,135
32,3,0,0.9,14,123
32,3,0,0.9,15,74
32,3,0,0.9,16,86
32,3,0,0.9,17,96
32,3,0,0.9,18,103
32,3,0,0.9,19,68
32,3,0,0.9,20,63
32,3,0,0.9,21,62
32,3,0,0.9,22,51
32,3,0,0.9,23,56
32,3,0,0.9,24,42
32,3,0,0.9,25,33
32,3,0,0.9,26,22
32,3,0,0.9,27,21
32,3,0,0.9,28,33
32,3,0,0.9,29,23
32,3,0,0.9,30,18
32,3,0,0.9,31,21
32,3,0,0.9,32,19
32,3,0,0.9,33,14
32,3,0,0.9,34,14
32,3,0,0.9,35,22
32,3,0,0.9,36,19
32,3,0,0.9,37,10
32,3,0,0.9,38,9
32,3,0,0.9,39,16
32,3,0,0.9,40,11
32,3,0,0.9,41,14
32,3,0,0.9,42,8
32,3,0,0.9,43,13
32,3,0,0.9,44,6
32,3,0,0.9,45,8
32,3,0,0.9,46,12
32,3,0,0.9,47,4
32,3,0,0.9,48,10
32,3,0,0.9,49,10
32,3,0,0.9,50,4
32,3,0,0.9,51,7
32,3,0,0.9,52,3
32,3,0,0.9,53,4
32,3,0,0.9,54,6
32,3,0,0.9,55,8
32,3,0,0.9,56,2
32,3,0,0.9,57,7
32,3,0,0.9,59,11
32,3,0,0.9,60,2
32,3,0,0.9,61,8
32,3,0,0.9,62,2
32,3,1,0.5,0,94262
32,3,1,0.5,1,16846
32,3,1,0.5,2,6688
32,3,1,0.5,3,3701
32,3,1,0.5,4,2091
32,3,1,0.5,5,1374
32,3,1,0.5,6,954
32,3,1,0.5,7,673
32,3,1,0.5,8,540
32,3,1,0.5,9,390
32,3,1,0.5,10,320
32,3,1,0.5,11,281
32,3,1,0.5,12,262
32,3,1,0.5,13,212
32,3,1,0.5,14,194
32,3,1,0.5,15,164
32,3,1,0.5,16,162
32,3,1,0.5,17,139
32,3,1,0.5,18,140
32,3,1,0.5,19,142
32,3,1,0.5,20,103
32,3,1,0.5,21,87
32,3,1,0.5,22,88
32,3,1,0.5,23,90
32,3,1,0.5,24,91
32,3,1,0.5,25,72
32,3,1,0.5,26,68
32,3,1,0.5,27,66
32,3,1,0.5,28,71
32,3,1,0.5,29,52
32,3,1,0.5,30,51
32,3,1,0.5,31,56
32,3,1,0.5,32,47
32,3,1,0.5,33,41
32,3,1,0.5,34,46
32,3,1,0.5,35,46
32,3,1,0.5,36,46
32,3,1,0.5,37,36
32,3,1,0.5,38,42
32,3,1,0.5,39,26
32,3,1,0.5,40,36
32,3,1,0.5,41,31
32,3,1,0.5,42,31
32,3,1,0.5,43,24
32,3,1,0.5,44,25
32,3,1,0.5,45,20
32,3,1,0.5,46,14
32,3,1,0.5,47,12
32,3,1,0.5,48,11
32,3,1,0.5,49,14
32,3,1,0.5,50,11
32,3,1,0.5,51,10
32,3,1,0.5,52,15
32,3,1,0.5,53,19
32,3,1,0.5,54,7
32,3,1,0.5,55,9
32,3,1,0.5,56,12
32,3,1,0.5,57,8
32,3,1,0.5,58,1
32,3,1,0.5,59,1
32,3,1,0.5,61,1
32,3,2,0.15,0,46024
32,3,2,0.15,1,31488
32,3,2,0.15,2,21972
32,3,2,0.15,3,14038
32,3,2,0.15,4,8422
32,3,2,0.15,5,4547
32,3,2,0.15,6,2201
32,3,2,0.15,7,1168
32,3,2,0.15,8,539
32,3,2,0.15,9,309
32,3,2,0.15,10,168
32,3,2,0.15,11,85
32,3,2,0.15,12,48
32,3,2,0.15,13,38
32,3,2,0.15,14,11
32,3,2,0.15,15,7
32,3,2,0.15,16,5
32,3,2,0.15,17,1
32,3,2,0.15,18,1
32,4,0,0.9,0,113193
32,4,0,0.9,1,7674
32,4,0,0.9,2,3034
32,4,0,0.9,3,1740
32,4,0,0.9,4,1316
32,4,0,0.9,5,895
32,4,0,0.9,6,711
32,4,0,0.9,7,565
32,4,0,0.9,8,401
32,4,0,0.9,9,317
32,4,0,0.9,10,267
32,4,0,0.9,11,203
32,4,0,0.9,12,149
32,4,0,0.9,13,113
32,4,0,0.9,14,106
32,4,0,0.9,15,66
32,4,0,0.9,16,52
32,4,0,0.9,17,36
32,4,0,0.9,18,46
32,4,0,0.9,19,38
32,4,0,0.9,20,33
32,4,0,0.9,21,18
32,4,0,0.9,22,17
32,4,0,0.9,23,9
32,4,0,0.9,24,16
32,4,0,0.9,25,12
32,4,0,0.9,26,6
32,4,0,0.9,27,8
32,4,0,0.9,28,3
32,4,0,0.9,29,2
32,4,0,0.9,30,5
32,4,0,0.9,31,4
32,4,0,0.9,32,5
32,4,0,0.9,33,4
32,4,0,0.9,34,1
32,4,0,0.9,35,3
32,4,0,0.9,37,2
32,4,0,0.9,43,1
32,4,0,0.9,52,1
32,4,1,0.5,0,71843
32,4,1,0.5,1,23029
32,4,1,0.5,2,11954
32,4,1,0.5,3,7174
32,4,1,0.5,4,4575
32,4,1,0.5,5,3236
32,4,1,0.5,6,2139
32,4,1,0.5,7,1488
32,4,1,0.5,8,1111
32,4,1,0.5,9,872
32,4,1,0.5,10,641
32,4,1,0.5,11,528
32,4,1,0.5,12,407
32,4,1,0.5,13,357
32,4,1,0.5,14,262
32,4,1,0.5,15,222
32,4,1,0.5,16,176
32,4,1,0.5,17,141
32,4,1,0.5,18,125
32,4,1,0.5,19,89
32,4,1,0.5,20,81
32,4,1,0.5,21,77
32,4,1,0.5,22,81
32,4,1,0.5,23,68
32,4,1,0.5,24,56
32,4,1,0.5,25,55
32,4,1,0.5,26,50
32,4,1,0.5,27,34
32,4,1,0.5,28,29
32,4,1,0.5,29,25
32,4,1,0.5,30,22
32,4,1,0.5,31,25
32,4,1,0.5,32,17
32,4,1,0.5,33,10
32,4,1,0.5,34,11
32,4,1,0.5,35,10
32,4,1,0.5,36,9
32,4,1,0.5,37,8
32,4,1,0.5,38,4
32,4,1,0.5,39,8
32,4,1,0.5,40,4
32,4,1,0.5,41,2
32,4,1,0.5,42,3
32,4,1,0.5,43,2
32,4,1,0.5,44,5
32,4,1,0.5,45,4
32,4,1,0.5,46,1
32,4,1,0.5,53,1
32,4,1,0.5,55,1
32,4,2,0.15,0,42787
32,4,2,0.15,1,32744
32,4,2,0.15,2,23657
32,4,2,0.15,3,15274
32,4,2,0.15,4,8703
32,4,2,0.15,5,4242
32,4,2,0.15,6,2024
32,4,2,0.15,7,898
32,4,2,0.15,8,436
32,4,2,0.15,9,174
32,4,2,0.15,10,81
32,4,2,0.15,11,33
32,4,2,0.15,12,13
32,4,2,0.15,13,6
32,5,0,0.9,0,96222
32,5,0,0.9,1,16899
32,5,0,0.9,2,7019
32,5,0,0.9,3,3628
32,5,0,0.9,4,2279
32,5,0,0.9,5,1416
32,5,0,0.9,6,919
32,5,0,0.9,7,631
32,5,0,0.9,8,477
32,5,0,0.9,9,360
32,5,0,0.9,10,270
32,5,0,0.9,11,215
32,5,0,0.9,12,178
32,5,0,0.9,13,108
32,5,0,0.9,14,101
32,5,0,0.9,15,65
32,5,0,0.9,16,59
32,5,0,0.9,17,48
32,5,0,0.9,18,37
32,5,0,0.9,19,32
32,5,0,0.9,20,18
32,5,0,0.9,21,19
32,5,0,0.9,22,22
32,5,0,0.9,23,11
32,5,0,0.9,24,19
32,5,0,0.9,25,10
32,5,0,0.9,26,5
32,5,0,0.9,27,2
32,5,0,0.9,28,1
32,5,0,0.9,33,2
32,5,1,0.5,0,50936
32,5,1,0.5,1,27205
32,5,1,0.5,2,16286
32,5,1,0.5,3,10959
32,5,1,0.5,4,7305
32,5,1,0.5,5,4926
32,5,1,0.5,6,3354
32,5,1,0.5,7,2421
32,5,1,0.5,8,1728
32,5,1,0.5,9,1277
32,5,1,0.5,10,1028
32,5,1,0.5,11,766
32,5,1,0.5,12,548
32,5,1,0.5,13,470
32,5,1,0.5,14,403
32,5,1,0.5,15,299
32,5,1,0.5,16,262
32,5,1,0.5,17,190
32,5,1,0.5,18,154
32,5,1,0.5,19,122
32,5,1,0.5,20,103
32,5,1,0.5,21,89
32,5,1,0.5,22,46
32,5,1,0.5,23,46
32,5,1,0.5,24,35
32,5,1,0.5,25,21
32,5,1,0.5,26,25
32,5,1,0.5,27,15
32,5,1,0.5,28,14
32,5,1,0.5,29,9
32,5,1,0.5,30,8
32,5,1,0.5,31,7
32,5,1,0.5,32,6
32,5,1,0.5,33,4
32,5,1,0.5,34,3
32,5,1,0.5,35,1
32,5,1,0.5,38,1
32,5,2,0.15,0,40850
32,5,2,0.15,1,33279
32,5,2,0.15,2,24655
32,5,2,0.15,3,15670
32,5,2,0.15,4,8643
32,5,2,0.15,5,4387
32,5,2,0.15,6,2014
32,5,2,0.15,7,856
32,5,2,0.15,8,413
32,5,2,0.15,9,164
32,5,2,0.15,10,76
32,5,2,0.15,11,30
32,5,2,0.15,12,17
32,5,2,0.15,13,8
32,5,2,0.15,14,4
32,5,2,0.15,15,1
32,5,2,0.15,16,2
32,5,2,0.15,17,2
32,5,2,0.15,19,1
32,6,0,0.9,0,87516
32,6,0,0.9,1,21594
32,6,0,0.9,2,9054
32,6,0,0.9,3,4646
32,6,0,0.9,4,2727
32,6,0,0.9,5,1684
32,6,0,0.9,6,1042
32,6,0,0.9,7,681
32,6,0,0.9,8,479
32,6,0,0.9,9,389
32,6,0,0.9,10,278
32,6,0,0.9,11,214
32,6,0,0.9,12,138
32,6,0,0.9,13,102
32,6,0,0.9,14,98
32,6,0,0.9,15,60
32,6,0,0.9,16,50
32,6,0,0.9,17,61
32,6,0,0.9,18,45
32,6,0,0.9,19,30
32,6,0,0.9,20,18
32,6,0,0.9,21,26
32,6,0,0.9,22,17
32,6,0,0.9,23,17
32,6,0,0.9,24,22
32,6,0,0.9,25,15
32,6,0,0.9,26,10
32,6,0,0.9,27,5
32,6,0,0.9,28,9
32,6,0,0.9,29,4
32,6,0,0.9,30,4
32,6,0,0.9,31,8
32,6,0,0.9,32,7
32,6,0,0.9,33,2
32,6,0,0.9,34,3
32,6,0,0.9,35,4
32,6,0,0.9,36,2
32,6,0,0.9,38,2
32,6,0,0.9,39,2
32,6,0,0.9,42,3
32,6,0,0.9,44,1
32,6,0,0.9,48,1
32,6,0,0.9,50,1
32,6,0,0.9,51,1
32,6,1,0.5,0,56870
32,6,1,0.5,1,26677
32,6,1,0.5,2,16022
32,6,1,0.5,3,10224
32,6,1,0.5,4,6716
32,6,1,0.5,5,4461
32,6,1,0.5,6,3082
32,6,1,0.5,7,2129
32,6,1,0.5,8,1429
32,6,1,0.5,9,973
32,6,1,0.5,10,687
32,6,1,0.5,11,517
32,6,1,0.5,12,347
32,6,1,0.5,13,254
32,6,1,0.5,14,187
32,6,1,0.5,15,140
32,6,1,0.5,16,78
32,6,1,0.5,17,80
32,6,1,0.5,18,52
32,6,1,0.5,19,35
32,6,1,0.5,20,31
32,6,1,0.5,21,18
32,6,1,0.5,22,16
32,6,1,0.5,23,14
32,6,1,0.5,24,6
32,6,1,0.5,25,6
32,6,1,0.5,26,6
32,6,1,0.5,27,2
32,6,1,0.5,29,2
32,6,1,0.5,30,2
32,6,1,0.5,31,1
32,6,1,0.5,32,3
32,6,1,0.5,33,1
32,6,1,0.5,34,3
32,6,1,0.5,41,1
32,6,2,0.15,0,47971
32,6,2,0.15,1,34021
32,6,2,0.15,2,23107
32,6,2,0.15,3,13579
32,6,2,0.15,4,6933
32,6,2,0.15,5,3273
32,6,2,0.15,6,1349
32,6,2,0.15,7,496
32,6,2,0.15,8,198
32,6,2,0.15,9,89
32,6,2,0.15,10,40
32,6,2,0.15,11,12
32,6,2,0.15,12,2
32,6,2,0.15,13,2
32,7,0,0.9,0,67895
32,7,0,0.9,1,27392
32,7,0,0.9,2,14237
32,7,0,0.9,3,8205
32,7,0,0.9,4,4762
32,7,0,0.9,5,3035
32,7,0,0.9,6,1788
32,7,0,0.9,7,1241
32,7,0,0.9,8,772
32,7,0,0.9,9,544
32,7,0,0.9,10,378
32,7,0,0.9,11,270
32,7,0,0.9,12,167
32,7,0,0.9,13,122
32,7,0,0.9,14,84
32,7,0,0.9,15,52
32,7,0,0.9,16,36
32,7,0,0.9,17,26
32,7,0,0.9,18,19
32,7,0,0.9,19,14
32,7,0,0.9,20,10
32,7,0,0.9,21,8
32,7,0,0.9,22,1
32,7,0,0.9,23,4
32,7,0,0.9,24,4
32,7,0,0.9,25,1
32,7,0,0.9,26,2
32,7,0,0.9,27,2
32,7,0,0.9,30,1
32,7,1,0.5,0,42221
32,7,1,0.5,1,28054
32,7,1,0.5,2,19450
32,7,1,0.5,3,13175
32,7,1,0.5,4,9031
32,7,1,0.5,5,6115
32,7,1,0.5,6,4277
32,7,1,0.5,7,2827
32,7,1,0.5,8,1972
32,7,1,0.5,9,1262
32,7,1,0.5,10,838
32,7,1,0.5,11,592
32,7,1,0.5,12,422
32,7,1,0.5,13,246
32,7,1,0.5,14,196
32,7,1,0.5,15,107
32,7,1,0.5,16,81
32,7,1,0.5,17,71
32,7,1,0.5,18,42
32,7,1,0.5,19,28
32,7,1,0.5,20,19
32,7,1,0.5,21,18
32,7,1,0.5,22,12
32,7,1,0.5,23,3
32,7,1,0.5,24,2
32,7,1,0.5,25,4
32,7,1,0.5,26,5
32,7,1,0.5,28,1
32,7,1,0.5,30,1
32,7,2,0.15,0,41696
32,7,2,0.15,1,34042
32,7,2,0.15,2,23910
32,7,2,0.15,3,14614
32,7,2,0.15,4,8257
32,7,2,0.15,5,4335
32,7,2,0.15,6,2165
32,7,2,0.15,7,1039
32,7,2,0.15,8,495
32,7,2,0.15,9,244
32,7,2,0.15,10,122
32,7,2,0.15,11,63
32,7,2,0.15,12,28
32,7,2,0.15,13,19
32,7,2,0.15,14,12
32,7,2,0.15,15,15
32,7,2,0.15,16,10
32,7,2,0.15,17,4
32,7,2,0.15,19,2
32,8,0,0.9,0,65240
32,8,0,0.9,1,25761
32,8,0,0.9,2,14622
32,8,0,0.9,3,8667
32,8,0,0.9,4,5403
32,8,0,0.9,5,3411
32,8,0,0.9,6,2342
32,8,0,0.9,7,1546
32,8,0,0.9,8,1059
32,8,0,0.9,9,696
32,8,0,0.9,10,531
32,8,0,0.9,11,416
32,8,0,0.9,12,303
32,8,0,0.9,13,239
32,8,0,0.9,14,160
32,8,0,0.9,15,122
32,8,0,0.9,16,87
32,8,0,0.9,17,74
32,8,0,0.9,18,66
32,8,0,0.9,19,47
32,8,0,0.9,20,53
32,8,0,0.9,21,34
32,8,0,0.9,22,28
32,8,0,0.9,23,17
32,8,0,0.9,24,16
32,8,0,0.9,25,17
32,8,0,0.9,26,9
32,8,0,0.9,27,9
32,8,0,0.9,28,4
32,8,0,0.9,29,4
32,8,0,0.9,30,5
32,8,0,0.9,31,9
32,8,0,0.9,32,6
32,8,0,0.9,33,7
32,8,0,0.9,34,10
32,8,0,0.9,35,3
32,8,0,0.9,36,3
32,8,0,0.9,37,2
32,8,0,0.9,38,3
32,8,0,0.9,39,4
32,8,0,0.9,40,5
32,8,0,0.9,41,3
32,8,0,0.9,42,2
32,8,0,0.9,43,1
32,8,0,0.9,44,1
32,8,0,0.9,45,4
32,8,0,0.9,46,1
32,8,0,0.9,47,4
32,8,0,0.9,48,2
32,8,0,0.9,49,2
32,8,0,0.9,50,5
32,8,0,0.9,51,1
32,8,0,0.9,52,1
32,8,0,0.9,54,1
32,8,0,0.9,55,1
32,8,0,0.9,58,2
32,8,0,0.9,60,1
32,8,1,0.5,0,55000
32,8,1,0.5,1,29586
32,8,1,0.5,2,16940
32,8,1,0.5,3,10476
32,8,1,0.5,4,6484
32,8,1,0.5,5,4135
32,8,1,0.5,6,2702
32,8,1,0.5,7,1842
32,8,1,0.5,8,1215
32,8,1,0.5,9,846
32,8,1,0.5,10,546
32,8,1,0.5,11,394
32,8,1,0.5,12,258
32,8,1,0.5,13,179
32,8,1,0.5,14,144
32,8,1,0.5,15,95
32,8,1,0.5,16,62
32,8,1,0.5,17,57
32,8,1,0.5,18,25
32,8,1,0.5,19,24
32,8,1,0.5,20,21
32,8,1,0.5,21,5
32,8,1,0.5,22,5
32,8,1,0.5,23,10
32,8,1,0.5,24,8
32,8,1,0.5,25,6
32,8,1,0.5,27,3
32,8,1,0.5,28,2
32,8,1,0.5,29,1
32,8,1,0.5,30,1
32,8,2,0.15,0,51341
32,8,2,0.15,1,35529
32,8,2,0.15,2,21173
32,8,2,0.15,3,11678
32,8,2,0.15,4,5792
32,8,2,0.15,5,2867
32,8,2,0.15,6,1350
32,8,2,0.15,7,604
32,8,2,0.15,8,331
32,8,2,0.15,9,173
32,8,2,0.15,10,91
32,8,2,0.15,11,55
32,8,2,0.15,12,36
32,8,2,0.15,13,19
32,8,2,0.15,14,15
32,8,2,0.15,15,3
32,8,2,0.15,16,11
32,8,2,0.15,17,2
32,8,2,0.15,18,1
32,8,2,0.15,19,1
32,9,0,0.9,0,70394
32,9,0,0.9,1,24897
32,9,0,0.9,2,13065
32,9,0,0.9,3,7553
32,9,0,0.9,4,4560
32,9,0,0.9,5,3130
32,9,0,0.9,6,2041
32,9,0,0.9,7,1421
32,9,0,0.9,8,996
32,9,0,0.9,9,704
32,9,0,0.9,10,523
32,9,0,0.9,11,386
32,9,0,0.9,12,326
32,9,0,0.9,13,260
32,9,0,0.9,14,158
32,9,0,0.9,15,125
32,9,0,0.9,16,115
32,9,0,0.9,17,84
32,9,0,0.9,18,71
32,9,0,0.9,19,48
32,9,0,0.9,20,43
32,9,0,0.9,21,33
32,9,0,0.9,22,25
32,9,0,0.9,23,20
32,9,0,0.9,24,22
32,9,0,0.9,25,14
32,9,0,0.9,26,6
32,9,0,0.9,27,5
32,9,0,0.9,28,2
32,9,0,0.9,29,11
32,9,0,0.9,30,9
32,9,0,0.9,31,2
32,9,0,0.9,32,3
32,9,0,0.9,33,2
32,9,0,0.9,34,4
32,9,0,0.9,35,1
32,9,0,0.9,36,5
32,9,0,0.9,38,3
32,9,0,0.9,44,1
32,9,0,0.9,45,1
32,9,0,0.9,48,1
32,9,0,0.9,50,1
32,9,0,0.9,55,1
32,9,1,0.5,0,56474
32,9,1,0.5,1,29030
32,9,1,0.5,2,16785
32,9,1,0.5,3,10215
32,9,1,0.5,4,6479
32,9,1,0.5,5,4020
32,9,1,0.5,6,2673
32,9,1,0.5,7,1789
32,9,1,0.5,8,1213
32,9,1,0.5,9,837
32,9,1,0.5,10,475
32,9,1,0.5,11,364
32,9,1,0.5,12,250
32,9,1,0.5,13,187
32,9,1,0.5,14,107
32,9,1,0.5,15,55
32,9,1,0.5,16,45
32,9,1,0.5,17,33
32,9,1,0.5,18,12
32,9,1,0.5,19,6
32,9,1,0.5,20,4
32,9,1,0.5,21,5
32,9,1,0.5,22,4
32,9,1,0.5,23,3
32,9,1,0.5,24,3
32,9,1,0.5,25,1
32,9,1,0.5,26,1
32,9,1,0.5,27,2
32,9,2,0.15,0,54815
32,9,2,0.15,1,34822
32,9,2,0.15,2,20063
32,9,2,0.15,3,10691
32,9,2,0.15,4,5408
32,9,2,0.15,5,2669
32,9,2,0.15,6,1345
32,9,2,0.15,7,659
32,9,2,0.15,8,304
32,9,2,0.15,9,163
32,9,2,0.15,10,67
32,9,2,0.15,11,34
32,9,2,0.15,12,13
32,9,2,0.15,13,9
32,9,2,0.15,14,5
32,9,2,0.15,15,3
32,9,2,0.15,16,2
32,10,0,0.9,0,61617
32,10,0,0.9,1,28296
32,10,0,0.9,2,15587
32,10,0,0.9,3,8972
32,10,0,0.9,4,5570
32,10,0,0.9,5,3496
32,10,0,0.9,6,2294
32,10,0,0.9,7,1540
32,10,0,0.9,8,1079
32,10,0,0.9,9,726
32,10,0,0.9,10,502
32,10,0,0.9,11,349
32,10,0,0.9,12,244
32,10,0,0.9,13,208
32,10,0,0.9,14,165
32,10,0,0.9,15,128
32,10,0,0.9,16,67
32,10,0,0.9,17,58
32,10,0,0.9,18,41
32,10,0,0.9,19,43
32,10,0,0.9,20,28
32,10,0,0.9,21,19
32,10,0,0.9,22,9
32,10,0,0.9,23,11
32,10,0,0.9,24,10
32,10,0,0.9,25,4
32,10,0,0.9,26,6
32,10,0,0.9,29,1
32,10,0,0.9,30,2
32,10,1,0.5,0,40894
32,10,1,0.5,1,27508
32,10,1,0.5,2,18455
32,10,1,0.5,3,12791
32,10,1,0.5,4,9164
32,10,1,0.5,5,6449
32,10,1,0.5,6,4717
32,10,1,0.5,7,3343
32,10,1,0.5,8,2365
32,10,1,0.5,9,1485
32,10,1,0.5,10,1077
32,10,1,0.5,11,778
32,10,1,0.5,12,565
32,10,1,0.5,13,411
32,10,1,0.5,14,290
32,10,1,0.5,15,215
32,10,1,0.5,16,172
32,10,1,0.5,17,117
32,10,1,0.5,18,82
32,10,1,0.5,19,43
32,10,1,0.5,20,34
32,10,1,0.5,21,24
32,10,1,0.5,22,25
32,10,1,0.5,23,27
32,10,1,0.5,24,12
32,10,1,0.5,25,13
32,10,1,0.5,26,5
32,10,1,0.5,27,4
32,10,1,0.5,28,2
32,10,1,0.5,29,3
32,10,1,0.5,31,1
32,10,1,0.5,38,1
32,10,2,0.15,0,43785
32,10,2,0.15,1,33477
32,10,2,0.15,2,22851
32,10,2,0.15,3,14305
32,10,2,0.15,4,8044
32,10,2,0.15,5,4384
32,10,2,0.15,6,2152
32,10,2,0.15,7,1085
32,10,2,0.15,8,524
32,10,2,0.15,9,216
32,10,2,0.15,10,111
32,10,2,0.15,11,73
32,10,2,0.15,12,40
32,10,2,0.15,13,18
32,10,2,0.15,14,6
32,10,2,0.15,16,1
32,11,0,0.9,0,67118
32,11,0,0.9,1,23902
32,11,0,0.9,2,13271
32,11,0,0.9,3,8162
32,11,0,0.9,4,5223
32,11,0,0.9,5,3604
32,11,0,0.9,6,2457
32,11,0,0.9,7,1692
32,11,0,0.9,8,1314
32,11,0,0.9,9,951
32,11,0,0.9,10,747
32,11,0,0.9,11,556
32,11,0,0.9,12,428
32,11,0,0.9,13,348
32,11,0,0.9,14,274
32,11,0,0.9,15,197
32,11,0,0.9,16,152
32,11,0,0.9,17,127
32,11,0,0.9,18,107
32,11,0,0.9,19,73
32,11,0,0.9,20,64
32,11,0,0.9,21,44
32,11,0,0.9,22,46
32,11,0,0.9,23,37
