split,new_max_protection,estimator,accumulation_rule,base_budget,total_tiles,baseline_skipped_tiles,additional_skipped_tiles,additional_physical_sparsity,downstream_work_reduction,unsafe_removals,unsafe_removal_rate,unsafe_wilson95_upper,new_max_removals,affected_masked_rows,mean_masked_relative_error,maximum_masked_relative_error,half_downstream_kernel_speedup,passes_offline_work_gate
final_benchmark,masked,oracle_relative_effect,rss,0.019999999552965164,786432,328882,12045,0.015316009521484375,0.026324991804174407,10907,0.9055209630552097,0.9106159414693943,2387,1128500,0.0026889022733141855,0.019999608397483826,1.0133380580363323,False
final_benchmark,masked,oracle_relative_effect,rss,0.05000000074505806,786432,328882,42569,0.05412928263346354,0.09303682657633046,41378,0.9720218938664287,0.9735463757897315,10210,3771400,0.006109215608763628,0.04999557510018349,1.0487879513736473,False
final_benchmark,masked,oracle_relative_effect,max,0.0010000000474974513,786432,328882,45,5.7220458984375e-05,9.834990711397662e-05,0,0.0,0.07865159873288836,10,4086,4.4586639679814275e-05,0.0009710084996186197,1.0000491773718518,False
final_benchmark,masked,oracle_relative_effect,max,0.0020000000949949026,786432,328882,198,0.00025177001953125,0.0004327395913014971,0,0.0,0.019032060326648184,31,19136,0.0001306532922141337,0.0019941385835409164,1.000216416621671,False
final_benchmark,masked,oracle_relative_effect,max,0.004999999888241291,786432,328882,1229,0.0015627543131510417,0.0026860452409572726,0,0.0,0.003115939031097129,234,117952,0.00040689167838063123,0.004997604060918093,1.0013448287559183,False
final_benchmark,masked,oracle_relative_effect,max,0.009999999776482582,786432,328882,4970,0.006319681803385417,0.01086220085236586,3741,0.7527162977867203,0.7645126044689148,871,476897,0.001308846491677931,0.009999826550483704,1.0054607583532023,False
final_benchmark,masked,oracle_relative_effect,max,0.019999999552965164,786432,328882,23360,0.029703776041666668,0.05105452955961097,22131,0.947388698630137,0.9501788090719536,3378,2251612,0.005137393471652576,0.019999608397483826,1.0261959764056787,False
final_benchmark,masked,oracle_relative_effect,max,0.05000000074505806,786432,328882,113317,0.14409001668294272,0.24766036498743307,112088,0.9891543192989578,0.9897410158305836,19052,10402706,0.011758430471490094,0.04999931529164314,1.1413312579588244,True
final_benchmark,masked,online_relative_proxy,sum,0.0010000000474974513,786432,328882,0,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,1.0,False
final_benchmark,masked,online_relative_proxy,sum,0.0020000000949949026,786432,328882,4,5.086263020833333e-06,8.74221396568681e-06,0,0.0,0.4898908364545973,0,442,0.00016537222566664623,0.0018106959760189056,1.0000043711260895,False
final_benchmark,masked,online_relative_proxy,sum,0.004999999888241291,786432,328882,83,0.00010553995768229167,0.00018140093978800132,0,0.0,0.04423530964197384,0,9055,0.000614211989606796,0.004813227336853743,1.0000907086972155,False
final_benchmark,masked,online_relative_proxy,sum,0.009999999776482582,786432,328882,554,0.0007044474283854166,0.0012107966342476233,407,0.7346570397111913,0.7697153344493065,2,60579,0.001328462464416446,0.009987244382500648,1.0006057650462634,False
final_benchmark,masked,online_relative_proxy,sum,0.019999999552965164,786432,328882,2605,0.0033124287923177085,0.005693366845153535,2410,0.9251439539347409,0.9346354872132997,50,278980,0.002911666880085958,0.01995648629963398,1.0028548101633434,False
final_benchmark,masked,online_relative_proxy,sum,0.05000000074505806,786432,328882,10147,0.012902577718098959,0.022176811277456014,9835,0.969251995663743,0.9724374389733264,1097,965622,0.005768929725708021,0.04985746741294861,1.0112127370150716,False
final_benchmark,masked,online_relative_proxy,rss,0.0010000000474974513,786432,328882,0,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,1.0,False
final_benchmark,masked,online_relative_proxy,rss,0.0020000000949949026,786432,328882,4,5.086263020833333e-06,8.74221396568681e-06,0,0.0,0.4898908364545973,0,442,0.00016537222566664623,0.0018106959760189056,1.0000043711260895,False
final_benchmark,masked,online_relative_proxy,rss,0.004999999888241291,786432,328882,96,0.0001220703125,0.00020981313517648344,0,0.0,0.038475587857675686,0,10488,0.0005675506199803132,0.004813227336853743,1.0001049175741308,False
final_benchmark,masked,online_relative_proxy,rss,0.009999999776482582,786432,328882,701,0.0008913675944010416,0.0015320729974866135,493,0.703281027104137,0.7359153489750566,2,76814,0.0012459501361575002,0.009987244382500648,1.0007666237605246,False
final_benchmark,masked,online_relative_proxy,rss,0.019999999552965164,786432,328882,3712,0.004720052083333333,0.00811277456015736,3402,0.9164870689655172,0.9249621948888939,50,401442,0.0026793770857493422,0.01995648629963398,1.0040729085746136,False
final_benchmark,masked,online_relative_proxy,rss,0.05000000074505806,786432,328882,18620,0.023676554361979168,0.0406950060102721,18129,0.9736305048335123,0.9758361214247249,1373,1868984,0.005277485546516443,0.04985746741294861,1.0207701231483135,False
final_benchmark,masked,online_relative_proxy,max,0.0010000000474974513,786432,328882,0,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,1.0,False
final_benchmark,masked,online_relative_proxy,max,0.0020000000949949026,786432,328882,5,6.357828776041667e-06,1.0927767457108513e-05,0,0.0,0.43448246478317476,0,551,0.0001519295152871719,0.0018106959760189056,1.0000054639135827,False
final_benchmark,masked,online_relative_proxy,max,0.004999999888241291,786432,328882,134,0.00017038981119791666,0.0002928641678505081,0,0.0,0.027868675023899322,0,14688,0.0005179085590870805,0.004954956006258726,1.0001464535294209,False
final_benchmark,masked,online_relative_proxy,max,0.009999999776482582,786432,328882,1074,0.00136566162109375,0.0023472844497869085,806,0.750465549348231,0.7754228732101299,2,115491,0.0016217069434733256,0.009987244382500648,1.0011750212794823,False
final_benchmark,masked,online_relative_proxy,max,0.019999999552965164,786432,328882,7431,0.009449005126953125,0.01624084799475467,7045,0.9480554434127304,0.9528735294319406,86,781277,0.004549946631730345,0.020017873495817184,1.0081869051383268,False
final_benchmark,masked,online_relative_proxy,max,0.05000000074505806,786432,328882,53623,0.06818517049153645,0.11719593487050596,53045,0.9892210432090708,0.9900606620370651,3552,5282771,0.010081310144878104,0.050114624202251434,1.0622454226868507,False
final_benchmark,none,oracle_relative_effect,sum,0.0010000000474974513,786432,328882,74,9.409586588541667e-05,0.000161730958365206,0,0.0,0.049349779396386066,55,5951,6.581690174636937e-05,0.0009984085336327553,1.0000808720189371,False
final_benchmark,none,oracle_relative_effect,sum,0.0020000000949949026,786432,328882,255,0.000324249267578125,0.0005573161403125341,0,0.0,0.014840971914608158,163,21218,0.00015362652857267534,0.0019941385835409164,1.0002787357421203,False
final_benchmark,none,oracle_relative_effect,sum,0.004999999888241291,786432,328882,1256,0.0015970865885416667,0.0027450551852256583,0,0.0,0.003049160506505333,756,105546,0.0004181807677251324,0.004997604060918093,1.0013744140137704,False
final_benchmark,none,oracle_relative_effect,sum,0.009999999776482582,786432,328882,4002,0.00508880615234375,0.008746585072669654,2713,0.6779110444777611,0.6922116715466251,2340,332137,0.0010744570922295415,0.009999826550483704,1.0043925022335687,False
final_benchmark,none,oracle_relative_effect,sum,0.019999999552965164,786432,328882,10757,0.013678232828776041,0.023509998907223256,9301,0.864646276842986,0.8709810863415065,6436,870630,0.002804241391274658,0.019999733194708824,1.0118948230925655,False
final_benchmark,none,oracle_relative_effect,sum,0.05000000074505806,786432,328882,27946,0.035535176595052086,0.0610774778712709,26270,0.9400271953052315,0.942750967810991,19505,2104675,0.005619730624505944,0.049995020031929016,1.0315007315528082,False
final_benchmark,none,oracle_relative_effect,rss,0.0010000000474974513,786432,328882,93,0.000118255615234375,0.00020325647470221834,0,0.0,0.03966750261173514,66,7589,6.014300892874758e-05,0.0009984085336327553,1.0001016385666996,False
final_benchmark,none,oracle_relative_effect,rss,0.0020000000949949026,786432,328882,330,0.00041961669921875,0.0007212326521691618,0,0.0,0.011506835712569085,200,27531,0.00014275270099467748,0.0019941385835409164,1.000360746417132,False
final_benchmark,none,oracle_relative_effect,rss,0.004999999888241291,786432,328882,1675,0.0021298726399739585,0.003660802098131352,0,0.0,0.0022881605648412844,954,142727,0.000394972015820867,0.004997604060918093,1.0018337575608287,False
final_benchmark,none,oracle_relative_effect,rss,0.009999999776482582,786432,328882,5801,0.007376352945963542,0.012678395803737296,3918,0.6754007929667298,0.6873302946716127,3166,490774,0.0009809853599701658,0.009999826550483704,1.0063796397004725,False
final_benchmark,none,oracle_relative_effect,rss,0.019999999552965164,786432,328882,17696,0.022501627604166668,0.03867555458419845,15669,0.8854543399638336,0.8900631894245019,9285,1492749,0.002448152470483504,0.019999733194708824,1.0197191008731852,False
final_benchmark,none,oracle_relative_effect,rss,0.05000000074505806,786432,328882,57044,0.07253519694010417,0.1246727133646596,54958,0.9634317369048454,0.9649410963351647,32614,4598714,0.0056516406263342,0.049995020031929016,1.06648050943062,False
final_benchmark,none,oracle_relative_effect,max,0.0010000000474974513,786432,328882,112,0.00014241536458333334,0.0002447819910392307,0,0.0,0.033161347066943875,77,9050,5.997451251399709e-05,0.0009984085336327553,1.000122405976909,False
final_benchmark,none,oracle_relative_effect,max,0.0020000000949949026,786432,328882,400,0.0005086263020833334,0.000874221396568681,0,0.0,0.009512294334296508,233,33322,0.00014737526135165437,0.0019941385835409164,1.0004373018476003,False
final_benchmark,none,oracle_relative_effect,max,0.004999999888241291,786432,328882,2170,0.0027592976888020835,0.004742651076385095,0,0.0,0.001767129247216635,1175,186892,0.0004237744626964748,0.004997604060918093,1.0023769620890977,False
final_benchmark,none,oracle_relative_effect,max,0.009999999776482582,786432,328882,8146,0.010358174641927084,0.01780351874112119,5976,0.733611588509698,0.7430997422576687,4047,701306,0.0012130701782739838,0.009999863803386688,1.0089817124131986,False
final_benchmark,none,oracle_relative_effect,max,0.019999999552965164,786432,328882,33116,0.042109171549479164,0.0723767894219211,30946,0.9344727624109191,0.9370878519587593,13134,2933880,0.004648213718308611,0.019999733194708824,1.0375471663885059,False
final_benchmark,none,oracle_relative_effect,max,0.05000000074505806,786432,328882,157983,0.20088577270507812,0.3452802972352748,155813,0.9862643448978687,0.9868265732101121,63718,13474201,0.01179599796068098,0.049999549984931946,1.2086639185225005,True
final_benchmark,none,online_relative_proxy,sum,0.0010000000474974513,786432,328882,0,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,1.0,False
final_benchmark,none,online_relative_proxy,sum,0.0020000000949949026,786432,328882,4,5.086263020833333e-06,8.74221396568681e-06,0,0.0,0.4898908364545973,0,442,0.00016537222566664623,0.0018106959760189056,1.0000043711260895,False
final_benchmark,none,online_relative_proxy,sum,0.004999999888241291,786432,328882,83,0.00010553995768229167,0.00018140093978800132,0,0.0,0.04423530964197384,0,9055,0.000614211989606796,0.004813227336853743,1.0000907086972155,False
final_benchmark,none,online_relative_proxy,sum,0.009999999776482582,786432,328882,554,0.0007044474283854166,0.0012107966342476233,407,0.7346570397111913,0.7697153344493065,2,60579,0.001328462464416446,0.009987244382500648,1.0006057650462634,False
final_benchmark,none,online_relative_proxy,sum,0.019999999552965164,786432,328882,2607,0.003314971923828125,0.005697737952136379,2412,0.9252013808975834,0.9346858709287125,53,279160,0.002919635761555129,0.01995648629963398,1.0028570082181452,False
final_benchmark,none,online_relative_proxy,sum,0.05000000074505806,786432,328882,10174,0.012936909993489584,0.022235821221724402,9861,0.969235305681148,0.9724176299218324,1204,966741,0.005767552703905853,0.04996408522129059,1.011242908259902,False
final_benchmark,none,online_relative_proxy,rss,0.0010000000474974513,786432,328882,0,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,1.0,False
final_benchmark,none,online_relative_proxy,rss,0.0020000000949949026,786432,328882,4,5.086263020833333e-06,8.74221396568681e-06,0,0.0,0.4898908364545973,0,442,0.00016537222566664623,0.0018106959760189056,1.0000043711260895,False
final_benchmark,none,online_relative_proxy,rss,0.004999999888241291,786432,328882,96,0.0001220703125,0.00020981313517648344,0,0.0,0.038475587857675686,0,10488,0.0005675506199803132,0.004813227336853743,1.0001049175741308,False
final_benchmark,none,online_relative_proxy,rss,0.009999999776482582,786432,328882,701,0.0008913675944010416,0.0015320729974866135,493,0.703281027104137,0.7359153489750566,2,76814,0.0012459501361575002,0.009987244382500648,1.0007666237605246,False
final_benchmark,none,online_relative_proxy,rss,0.019999999552965164,786432,328882,3715,0.004723866780598958,0.008119331220631625,3405,0.9165545087483177,0.9250230543898916,53,401735,0.00268716091911964,0.01995648629963398,1.0040762136747916,False
final_benchmark,none,online_relative_proxy,rss,0.05000000074505806,786432,328882,18623,0.023680369059244793,0.040701562670746365,18129,0.9734736616012458,0.9756857802935878,1496,1868232,0.005267620386067762,0.04996408522129059,1.0207735390868924,False
final_benchmark,none,online_relative_proxy,max,0.0010000000474974513,786432,328882,0,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,1.0,False
final_benchmark,none,online_relative_proxy,max,0.0020000000949949026,786432,328882,5,6.357828776041667e-06,1.0927767457108513e-05,0,0.0,0.43448246478317476,0,551,0.0001519295152871719,0.0018106959760189056,1.0000054639135827,False
final_benchmark,none,online_relative_proxy,max,0.004999999888241291,786432,328882,134,0.00017038981119791666,0.0002928641678505081,0,0.0,0.027868675023899322,0,14688,0.0005179085590870805,0.004954956006258726,1.0001464535294209,False
final_benchmark,none,online_relative_proxy,max,0.009999999776482582,786432,328882,1074,0.00136566162109375,0.0023472844497869085,806,0.750465549348231,0.7754228732101299,2,115491,0.0016217069434733256,0.009987244382500648,1.0011750212794823,False
final_benchmark,none,online_relative_proxy,max,0.019999999552965164,786432,328882,7438,0.009457906087239584,0.016256146869194625,7052,0.9481043291207314,0.9529179876059339,93,781877,0.0045571896693548854,0.020017873495817184,1.0081946803986506,False
final_benchmark,none,online_relative_proxy,max,0.05000000074505806,786432,328882,55306,0.07032521565755208,0.12087422139656868,54720,0.9894044045853976,0.9902243801781507,5235,5398127,0.010367915292284204,0.050114624202251434,1.0643247103375926,False
