condition,task,target,count,accuracy,dense_accuracy,delta,paired_ci95,matching_tokens,compared_tokens,token_agreement,sequence_exact_match,relative_accuracy,length_terminated,empty_outputs,overall_eligible,overall_skipped,overall_softmax_skipped,overall_pv_omitted,overall_compensated,overall_mass_sum,overall_rows,overall_error_sq,overall_dense_sq,overall_denominator_mass_sum,overall_same_budget_best_mass_sum,overall_wrongly_replaced_vs_mass,overall_unnecessarily_retained_vs_mass,overall_physical_sparsity,overall_pv_omission,overall_mass,overall_denominator_mass,overall_relative_error,overall_rescued_rows,overall_prefix_eligible,overall_prefix_skipped,overall_prefix_replaced,overall_canvas_eligible,overall_canvas_skipped,overall_canvas_replaced,overall_boundary_eligible,overall_boundary_skipped,overall_boundary_replaced,overall_softmax_sparsity,overall_compensation_fraction,overall_mass_selection_gap,overall_wrongly_replaced_fraction,overall_rescued_row_rate,overall_prefix_sparsity,overall_canvas_sparsity,overall_boundary_sparsity,global_eligible,global_skipped,global_softmax_skipped,global_pv_omitted,global_compensated,global_mass_sum,global_rows,global_error_sq,global_dense_sq,global_denominator_mass_sum,global_same_budget_best_mass_sum,global_wrongly_replaced_vs_mass,global_unnecessarily_retained_vs_mass,global_physical_sparsity,global_pv_omission,global_mass,global_denominator_mass,global_relative_error,global_rescued_rows,global_prefix_eligible,global_prefix_skipped,global_prefix_replaced,global_canvas_eligible,global_canvas_skipped,global_canvas_replaced,global_boundary_eligible,global_boundary_skipped,global_boundary_replaced,global_softmax_sparsity,global_compensation_fraction,global_mass_selection_gap,global_wrongly_replaced_fraction,global_rescued_row_rate,global_prefix_sparsity,global_canvas_sparsity,global_boundary_sparsity,local_eligible,local_skipped,local_softmax_skipped,local_pv_omitted,local_compensated,local_mass_sum,local_rows,local_error_sq,local_dense_sq,local_denominator_mass_sum,local_same_budget_best_mass_sum,local_wrongly_replaced_vs_mass,local_unnecessarily_retained_vs_mass,local_physical_sparsity,local_pv_omission,local_mass,local_denominator_mass,local_relative_error,local_rescued_rows,local_prefix_eligible,local_prefix_skipped,local_prefix_replaced,local_canvas_eligible,local_canvas_skipped,local_canvas_replaced,local_boundary_eligible,local_boundary_skipped,local_boundary_replaced,local_softmax_sparsity,local_compensation_fraction,local_mass_selection_gap,local_wrongly_replaced_fraction,local_rescued_row_rate,local_prefix_sparsity,local_canvas_sparsity,local_boundary_sparsity,overall_mass_sample_p10_p50_p90,overall_relative_error_sample_p10_p50_p90,overall_physical_sparsity_sample_p10_p50_p90,global_mass_sample_p10_p50_p90,global_relative_error_sample_p10_p50_p90,global_physical_sparsity_sample_p10_p50_p90,local_mass_sample_p10_p50_p90,local_relative_error_sample_p10_p50_p90,local_physical_sparsity_sample_p10_p50_p90
full_centered_s75,niah_multikey_1,0.75,10,0.9,1.0,-0.09999999999999998,"[-0.3, 0.0]",269,287,0.9372822299651568,0.8,0.9,0,0,13770240.0,10204148.0,0.0,10204148.0,0.0,17899858.182630084,47185920.0,1573714371.5463228,5159279045.55957,17899858.182630084,36883539.4519043,1729191.0,1729191.0,0.7410290597694739,0.7410290597694739,0.37934744480196814,0.37934744480196814,0.5522916109534358,0.0,11927040.0,9002080.0,9002080.0,1474560.0,1049211.0,1049211.0,368640.0,152857.0,152857.0,0.0,0.0,0.4023166501633159,0.1255744997908533,0.0,0.7547622880446447,0.711541748046875,0.4146511501736111,7933440.0,5808025.0,0.0,5808025.0,0.0,6356992.19468689,7864320.0,48223935.81797701,1298963041.2402344,6356992.19468689,6577802.35105896,723694.0,723694.0,0.7320941483139722,0.7320941483139722,0.8083333580890515,0.8083333580890515,0.19267835465510327,0.0,7626240.0,5751770.0,5751770.0,245760.0,55959.0,55959.0,61440.0,296.0,296.0,0.0,0.0,0.028077463324492177,0.09122070627621813,0.0,0.754207840298758,0.22769775390625,0.0048177083333333336,5836800.0,4396123.0,0.0,4396123.0,0.0,11542865.987943195,39321600.0,1525490435.7283456,3860316004.319336,11542865.987943195,30305737.100845337,1005497.0,1005497.0,0.7531734854714912,0.7531734854714912,0.2935502621445515,0.2935502621445515,0.6286274132982611,0.0,4300800.0,3250310.0,3250310.0,1228800.0,993252.0,993252.0,307200.0,152561.0,152561.0,0.0,0.0,0.4771644875310807,0.17226853755482457,0.0,0.7557454427083333,0.808310546875,0.4966178385416667,"[0.3727294436983209, 0.37963293252342734, 0.3853683239747553]","[0.5434871929961032, 0.5516779047098612, 0.5608645906704657]","[0.726229830724899, 0.7398417550803791, 0.7542865229737751]","[0.797264950636352, 0.8057182766204334, 0.8160476858913899]","[0.1845956868368316, 0.19483180190630212, 0.20571215787472677]","[0.7065426011502955, 0.730748152835041, 0.7578262238759077]","[0.2886743272118853, 0.29404818465600696, 0.30134387041814914]","[0.6164272838218008, 0.626418551037047, 0.636324284812175]","[0.7486593790115533, 0.7518326319014448, 0.7607623355263158]"
full_centered_s75,niah_multikey_2,0.75,10,0.8,1.0,-0.19999999999999996,"[-0.5, 0.0]",40,289,0.1384083044982699,0.0,0.8,0,0,12532160.0,9776685.0,0.0,9776685.0,0.0,16543278.196016863,43376640.0,1502941889.2942119,4870578304.645447,16543278.196016863,33468796.46357155,1372626.0,1372626.0,0.780127687485637,0.780127687485637,0.3813868062629301,0.3813868062629301,0.5554958638325151,0.0,10837760.0,8694261.0,8694261.0,1355520.0,944507.0,944507.0,338880.0,137917.0,137917.0,0.0,0.0,0.3901989242955352,0.10952828562673952,0.0,0.8022193700543285,0.6967857353635505,0.4069788715769594,7166560.0,5716430.0,0.0,5716430.0,0.0,5901131.161613464,7229440.0,50863899.336700745,1256771331.697754,5901131.161613464,6044144.237850189,462466.0,462466.0,0.7976532673974682,0.7976532673974682,0.8162639376789163,0.8162639376789163,0.20117624274930646,0.0,6884160.0,5684195.0,5684195.0,225920.0,31924.0,31924.0,56480.0,311.0,311.0,0.0,0.0,0.01978204068872898,0.0645310999977674,0.0,0.8256918781666899,0.14130665722379604,0.005506373937677054,5365600.0,4060255.0,0.0,4060255.0,0.0,10642147.034403399,36147200.0,1452077989.957511,3613806972.947693,10642147.034403399,27424652.22572136,910160.0,910160.0,0.7567196585656777,0.7567196585656777,0.2944113799797328,0.2944113799797328,0.633887949234683,0.0,3953600.0,3010066.0,3010066.0,1129600.0,912583.0,912583.0,282400.0,137606.0,137606.0,0.0,0.0,0.4642823010168965,0.16962874608617862,0.0,0.7613481384055039,0.8078815509915014,0.4872733711048159,"[0.3584537649363305, 0.37637571706195355, 0.3993484042686313]","[0.5438860973908239, 0.5550214437472989, 0.572082956400552]","[0.7717477047734594, 0.7814855792052351, 0.7881378752240144]","[0.8022605336845542, 0.8157434600771272, 0.8268695387840446]","[0.18928546834198354, 0.1997887868679185, 0.21624022437716656]","[0.7870867190783943, 0.797992374005305, 0.8080361512846784]","[0.2670988735783912, 0.2868235747910185, 0.31586677450646544]","[0.6197211604755017, 0.6323796982043737, 0.6521580740746737]","[0.7528470881083758, 0.7569024595432547, 0.7625923558897243]"
full_centered_s75,niah_multikey_3,0.75,10,0.1,1.0,-0.9,"[-1.0, -0.7]",41,827,0.049576783555018135,0.0,0.1,0,0,17233920.0,13061762.0,0.0,13061762.0,0.0,23300545.142284386,58982400.0,2105232131.5048609,6828005808.593262,23300545.142284386,46211129.10521698,1970275.0,1970275.0,0.757910098224896,0.757910098224896,0.39504233707486275,0.39504233707486275,0.5552685218067831,0.0,14937600.0,11562980.0,11562980.0,1843200.0,1245270.0,1245270.0,453120.0,253512.0,253512.0,0.0,0.0,0.3884308533212042,0.11432541174613785,0.0,0.774085529134533,0.6756022135416667,0.5594809322033898,9937920.0,7598754.0,0.0,7598754.0,0.0,7956449.096069336,9830400.0,64211167.644350074,1707091439.5610352,7956449.096069336,8174111.9802742,706969.0,706969.0,0.7646221744590417,0.7646221744590417,0.8093718562896053,0.8093718562896053,0.19394424247043265,0.0,9561600.0,7555134.0,7555134.0,307200.0,43301.0,43301.0,69120.0,319.0,319.0,0.0,0.0,0.0221418135787826,0.07113852798171046,0.0,0.7901537399598394,0.14095377604166667,0.004615162037037037,7296000.0,5463008.0,0.0,5463008.0,0.0,15344096.04621505,49152000.0,2041020963.8605106,5120914369.032227,15344096.04621505,38037017.12494278,1263306.0,1263306.0,0.7487675438596492,0.7487675438596492,0.31217643323191424,0.31217643323191424,0.6313206222409429,0.0,5376000.0,4007846.0,4007846.0,1536000.0,1201969.0,1201969.0,384000.0,253193.0,253193.0,0.0,0.0,0.4616886612696885,0.17315049342105263,0.0,0.7455070684523809,0.7825319010416667,0.6593567708333333,"[0.3846810950536686, 0.39383069274926724, 0.4049927908066876]","[0.5426332170063282, 0.553276675750098, 0.5707084217963937]","[0.7502728587962963, 0.7584251999627976, 0.7622280598958333]","[0.800358968472962, 0.8077231252371955, 0.8224340682651382]","[0.18529003188185633, 0.19439421383290836, 0.2024617222266273]","[0.7521861979166666, 0.763696604489664, 0.7723954326923077]","[0.29743998904222835, 0.31088634745498334, 0.32499325543089264]","[0.6162240425323874, 0.6287318644407206, 0.6461777180956877]","[0.7453426535087719, 0.7488774671052632, 0.7523610197368421]"
full_centered_s75,niah_multivalue,0.75,10,0.65,1.0,-0.35,"[-0.525, -0.225]",196,889,0.2204724409448819,0.0,0.65,1,0,16199680.0,11942638.0,0.0,11942638.0,0.0,22143426.217283297,55050240.0,1943750227.423277,6302592948.365723,22143426.217283297,44039507.20688629,2043417.0,2043417.0,0.7372144388037295,0.7372144388037295,0.40224032115542635,0.40224032115542635,0.5553421009960311,0.0,14049280.0,10555336.0,10555336.0,1720320.0,1186177.0,1186177.0,430080.0,201125.0,201125.0,0.0,0.0,0.39774723942353374,0.1261393434932048,0.0,0.7513079673833819,0.6895095098586309,0.46764555431547616,9390080.0,6815555.0,0.0,6815555.0,0.0,7520137.509082794,9175040.0,51161624.65352781,1657033541.399414,7520137.509082794,7781521.39384079,893096.0,893096.0,0.7258250195951472,0.7258250195951472,0.8196299426577752,0.8196299426577752,0.17571406013294702,0.0,9031680.0,6743694.0,6743694.0,286720.0,71476.0,71476.0,71680.0,385.0,385.0,0.0,0.0,0.0284885825847076,0.09511058478735006,0.0,0.7466710512329932,0.24928850446428572,0.00537109375,6809600.0,5127083.0,0.0,5127083.0,0.0,14623288.708200503,45875200.0,1892588602.7697492,4645559406.966309,14623288.708200503,36257985.8130455,1150321.0,1150321.0,0.7529198484492481,0.7529198484492481,0.31876239685495655,0.31876239685495655,0.6382768618634564,0.0,5017600.0,3811642.0,3811642.0,1433600.0,1114701.0,1114701.0,358400.0,200740.0,200740.0,0.0,0.0,0.471598970791299,0.16892636865601504,0.0,0.7596544164540816,0.7775537109375,0.5601004464285714,"[0.39075872669501066, 0.4020360730655504, 0.41195384685642694]","[0.545339313440853, 0.5571638839626077, 0.5620403692866826]","[0.729011869153664, 0.7327859974188791, 0.7503074529867256]","[0.8122343112465582, 0.8204565636313369, 0.8259763196331915]","[0.16835379728118682, 0.17456111835395727, 0.18598167246916916]","[0.7108766698473282, 0.7184188780861014, 0.7463309875954198]","[0.3064636097847011, 0.3181377160854715, 0.3293344957531962]","[0.6263374142242739, 0.638038033448078, 0.6465453671859696]","[0.7486453860803324, 0.7523132816204362, 0.7566621984649122]"
full_centered_s75,niah_multiquery,0.75,10,0.075,1.0,-0.925,"[-1.0, -0.775]",219,1146,0.19109947643979058,0.0,0.075,3,0,16757760.0,12258726.0,0.0,12258726.0,0.0,23394594.864733532,58982400.0,2200317359.152725,6752324711.065002,23394594.864733532,46479094.48949814,2137910.0,2137910.0,0.7315253351283226,0.7315253351283226,0.3966368758262385,0.3966368758262385,0.5708421105106369,0.0,14453760.0,10810783.0,10810783.0,1843200.0,1222247.0,1222247.0,460800.0,225696.0,225696.0,0.0,0.0,0.3913794559862706,0.1275773134356859,0.0,0.7479564487026213,0.6631114366319445,0.4897916666666667,9461760.0,6744622.0,0.0,6744622.0,0.0,8215768.8327178955,9830400.0,49010613.38179347,1830093756.9614258,8215768.8327178955,8463464.525417328,899336.0,899336.0,0.7128295369994588,0.7128295369994588,0.8357512240313615,0.8357512240313615,0.16364713226501912,0.0,9077760.0,6699880.0,6699880.0,307200.0,44090.0,44090.0,76800.0,652.0,652.0,0.0,0.0,0.025196908843936397,0.0950495468073593,0.0,0.7380543217710096,0.14352213541666667,0.008489583333333333,7296000.0,5514104.0,0.0,5514104.0,0.0,15178826.032015635,49152000.0,2151306745.7709317,4922230954.103577,15178826.032015635,38015629.96408081,1238574.0,1238574.0,0.7557708333333333,0.7557708333333333,0.30881400618521393,0.30881400618521393,0.6611045952698451,0.0,5376000.0,4110903.0,4110903.0,1536000.0,1178157.0,1178157.0,384000.0,225044.0,225044.0,0.0,0.0,0.46461596541473743,0.16976069078947367,0.0,0.7646768973214285,0.767029296875,0.5860520833333334,"[0.3796894650747653, 0.3897356384467606, 0.4251486386911315]","[0.5485568036642402, 0.5798402704408643, 0.5849390739365944]","[0.7187699918989506, 0.7319462528935186, 0.7441482199993543]","[0.8262007270097578, 0.8347067616821733, 0.8478218346271509]","[0.15157719117029433, 0.1644938730677181, 0.1735497475730666]","[0.691616138388825, 0.7101928374655648, 0.7406563210434656]","[0.28965034201316775, 0.3009760787735508, 0.344207889257029]","[0.6371974968971872, 0.6679846565802401, 0.6789618876056716]","[0.7487857730263159, 0.7568263432017543, 0.7617711074561404]"
full_centered_s75,vt,0.75,10,0.36,0.0,0.36,"[0.13999999999999999, 0.6]",102,300,0.34,0.1,,6,0,17433600.0,13863551.0,0.0,13863551.0,0.0,27329652.36659865,58982400.0,2097139167.7773151,7175669454.997131,27329652.36659865,49798156.459199905,1487498.0,1487498.0,0.7952202069566814,0.7952202069566814,0.463352667348203,0.463352667348203,0.5406079317547219,0.0,15129600.0,12452571.0,12452571.0,1843200.0,1206492.0,1206492.0,460800.0,204488.0,204488.0,0.0,0.0,0.3809357383321339,0.08532362793685756,0.0,0.823060160215736,0.6545638020833333,0.4437673611111111,10137600.0,8338604.0,0.0,8338604.0,0.0,8505015.571994781,9830400.0,45275685.23873315,1855317092.3276367,8505015.571994781,8661180.61631012,376246.0,376246.0,0.8225422190656566,0.8225422190656566,0.8651749239089743,0.8651749239089743,0.1562152554048559,0.0,9753600.0,8290396.0,8290396.0,307200.0,47705.0,47705.0,76800.0,503.0,503.0,0.0,0.0,0.015885929800958064,0.03711391256313131,0.0,0.8499831856955381,0.15528971354166668,0.006549479166666667,7296000.0,5524947.0,0.0,5524947.0,0.0,18824636.79460387,49152000.0,2051863482.538582,5320352362.669495,18824636.79460387,41136975.842889786,1111252.0,1111252.0,0.757256990131579,0.757256990131579,0.38298821603604877,0.38298821603604877,0.6210177780781219,0.0,5376000.0,4162175.0,4162175.0,1536000.0,1158787.0,1158787.0,384000.0,203985.0,203985.0,0.0,0.0,0.4539457000383691,0.15230975877192982,0.0,0.774214099702381,0.7544186197916667,0.5312109375,"[0.42434539130275445, 0.45736364063786966, 0.5184723141839138]","[0.5213732296142155, 0.5420732472172205, 0.563500642859576]","[0.7896845746145374, 0.7944824935756241, 0.8029603180066078]","[0.8500076241787368, 0.8603252035623882, 0.8871432920087439]","[0.14117739773548763, 0.15988410863788974, 0.16836182586527465]","[0.8100243647411617, 0.8239193694760101, 0.835301452020202]","[0.33872850045943254, 0.37555994149211547, 0.4444615431479836]","[0.5993064501268527, 0.6280275161395152, 0.6411024017595318]","[0.7507395833333333, 0.7552802905701754, 0.7641613212719298]"
full_centered_s75,cwe,0.75,10,0.22,1.0,-0.78,"[-0.9199999999999999, -0.61]",114,691,0.1649782923299566,0.0,0.22000000000000003,1,0,17264640.0,12909174.0,0.0,12909174.0,0.0,24158397.082811225,58982400.0,2189936158.1960034,6795179247.346191,24158397.082811225,46609826.488536835,2122380.0,2122380.0,0.7477233235097864,0.7477233235097864,0.4095865390830354,0.4095865390830354,0.5676952605621864,0.0,14960640.0,11461678.0,11461678.0,1843200.0,1209090.0,1209090.0,460800.0,238406.0,238406.0,0.0,0.0,0.3806462505039742,0.1229321897241993,0.0,0.7661221712440109,0.6559733072916667,0.5173741319444445,9968640.0,7395764.0,0.0,7395764.0,0.0,7789793.507827759,9830400.0,73865858.3318225,1782095295.3515625,7789793.507827759,8092077.344150543,922891.0,922891.0,0.7419030078325629,0.7419030078325629,0.7924187731758381,0.7924187731758381,0.20358998601395836,0.0,9584640.0,7353188.0,7353188.0,307200.0,41770.0,41770.0,76800.0,806.0,806.0,0.0,0.0,0.030749901969684287,0.09257942908962506,0.0,0.767184578659188,0.13597005208333332,0.010494791666666666,7296000.0,5513410.0,0.0,5513410.0,0.0,16368603.574983465,49152000.0,2116070299.864181,5013083951.994629,16368603.574983465,38517749.14438629,1199489.0,1199489.0,0.7556757127192982,0.7556757127192982,0.33302009226447477,0.33302009226447477,0.6496995366456391,0.0,5376000.0,4108490.0,4108490.0,1536000.0,1167320.0,1167320.0,384000.0,237600.0,237600.0,0.0,0.0,0.4506255202108323,0.16440364583333333,0.0,0.7642280505952381,0.7599739583333334,0.61875,"[0.39099813105692266, 0.4079211918569656, 0.4219005963453422]","[0.5578838033637716, 0.5676813677342665, 0.5762436989284729]","[0.7344710286458334, 0.7502718575876761, 0.7556056462226415]","[0.7852016360797763, 0.7904123568752159, 0.8000365810571626]","[0.19194607671595001, 0.20517006544109806, 0.20992299833802758]","[0.7208583221526536, 0.7459913147858279, 0.7564324415247602]","[0.31119909547772073, 0.33087205851396273, 0.3490242361775686]","[0.6346244082157643, 0.6508469896734476, 0.6586614423452849]","[0.7507782346491229, 0.7556524122807018, 0.7603569078947369]"
full_centered_s75,fwe,0.75,10,0.3667,1.0,-0.6333,"[-0.86667, -0.36666]",196,358,0.547486033519553,0.1,0.36667,1,0,16979520.0,13101815.0,0.0,13101815.0,0.0,24372706.215525724,58613760.0,2118584589.123233,6883937557.566956,24372706.215525724,48016581.400979996,1843056.0,1843056.0,0.7716245806713028,0.7716245806713028,0.4158188489447823,0.4158188489447823,0.5547591106677067,0.0,14689920.0,11685138.0,11685138.0,1831680.0,1251786.0,1251786.0,457920.0,164891.0,164891.0,0.0,0.0,0.4033843791194128,0.10854582461695031,0.0,0.7954528002875441,0.6834086740041929,0.3600869147449336,9729120.0,7645971.0,0.0,7645971.0,0.0,8091700.767320633,9768960.0,62229792.351199195,1873233745.484375,8091700.767320633,8264402.5947647095,634062.0,634062.0,0.7858851571365139,0.7858851571365139,0.8283072883214418,0.8283072883214418,0.18226496205731707,0.0,9347520.0,7603792.0,7603792.0,305280.0,41455.0,41455.0,76320.0,724.0,724.0,0.0,0.0,0.017678629807479664,0.06517156741822487,0.0,0.8134555475676971,0.13579337002096437,0.009486373165618449,7250400.0,5455844.0,0.0,5455844.0,0.0,16281005.44820509,48844800.0,2056354796.772034,5010703812.082581,16281005.44820509,39752178.806215286,1208994.0,1208994.0,0.752488690279157,0.752488690279157,0.33332116106945037,0.33332116106945037,0.6406187686245929,0.0,5342400.0,4081346.0,4081346.0,1526400.0,1210331.0,1210331.0,381600.0,164167.0,164167.0,0.0,0.0,0.4805255289817994,0.16674859318106589,0.0,0.7639536537885594,0.7929317348008386,0.43020702306079667,"[0.3948102282674555, 0.41445470381387006, 0.4419213908596452]","[0.5350923492486145, 0.5536286167763471, 0.5698796461290317]","[0.7634577866496562, 0.7697340104585679, 0.7814052015692641]","[0.8198710785456546, 0.8228647526935675, 0.8445487826496052]","[0.16909170421086336, 0.18623890003914048, 0.19085312921301772]","[0.7739719685508688, 0.782319638903161, 0.8014567885981911]","[0.30907324395864716, 0.33363179265926424, 0.36274414022973384]","[0.6128881025406558, 0.6411435890843981, 0.6625729991833037]","[0.7483700657894737, 0.7512095668859649, 0.7594412006578948]"
full_centered_s75,qa_1,0.75,10,0.6,1.0,-0.4,"[-0.7, -0.1]",70,92,0.7608695652173914,0.4,0.6,0,0,12629760.0,9506681.0,0.0,9506681.0,0.0,16319926.508640794,45096960.0,1500538126.9348788,5075625914.672974,16319926.508640794,34778774.454055786,1517370.0,1517370.0,0.7527206376051485,0.7527206376051485,0.3618852913509202,0.3618852913509202,0.5437242643661807,0.0,10868160.0,8355860.0,8355860.0,1409280.0,1009287.0,1009287.0,352320.0,141534.0,141534.0,0.0,0.0,0.4093146843027776,0.12014242550927333,0.0,0.7688385154432765,0.7161720878746594,0.4017200272479564,7051360.0,5280388.0,0.0,5280388.0,0.0,6044880.606506348,7516160.0,45830995.66454965,1233999591.7006836,6044880.606506348,6235784.927253723,549105.0,549105.0,0.748846747294139,0.748846747294139,0.804251187641874,0.804251187641874,0.19271793706058069,0.0,6757760.0,5240998.0,5240998.0,234880.0,39039.0,39039.0,58720.0,351.0,351.0,0.0,0.0,0.025399182660743716,0.07787221188536679,0.0,0.7755525499573823,0.1662082765667575,0.005977520435967302,5578400.0,4226293.0,0.0,4226293.0,0.0,10275045.902134446,37580800.0,1454707131.270329,3841626322.97229,10275045.902134446,28542989.526802063,968265.0,968265.0,0.7576174171805535,0.7576174171805535,0.2734121120927294,0.2734121120927294,0.6153613632174887,0.0,4110400.0,3114862.0,3114862.0,1174400.0,970248.0,970248.0,293600.0,141183.0,141183.0,0.0,0.0,0.4860977846311844,0.1735739638606052,0.0,0.757800214091086,0.8261648501362397,0.48086852861035423,"[0.35110368131511965, 0.35827564915293086, 0.37438739467718024]","[0.5328696342803593, 0.5451895762023184, 0.5534260033042739]","[0.7440884735827935, 0.7567957697301868, 0.7634823361348549]","[0.7840910620043191, 0.7952192122174893, 0.8253490422825174]","[0.16968447706678502, 0.1975145501281658, 0.21573125932081064]","[0.7323627557977664, 0.7543368124852217, 0.7703718149573563]","[0.26315023640576846, 0.26832808049435974, 0.2918767299296111]","[0.5967792482545063, 0.6170118682503656, 0.6291743954680007]","[0.7518737203738733, 0.7579239659832722, 0.7636300908521303]"
full_centered_s75,qa_2,0.75,10,0.5,0.6,-0.09999999999999998,"[-0.4, 0.2]",65,108,0.6018518518518519,0.3,0.8333333333333334,0,0,11380320.0,8458670.0,0.0,8458670.0,0.0,15217556.00929785,41656320.0,1433846383.2189305,4643417403.369904,15217556.00929785,32382112.63950348,1381421.0,1381421.0,0.743271718194216,0.743271718194216,0.36531205851351845,0.36531205851351845,0.5556898320787749,0.0,9753120.0,7417447.0,7417447.0,1301760.0,920350.0,920350.0,325440.0,120873.0,120873.0,0.0,0.0,0.4120516797980626,0.12138683270769188,0.0,0.7605204283347278,0.7070043633235005,0.3714140855457227,6227520.0,4572481.0,0.0,4572481.0,0.0,5706509.960823059,6942720.0,38993503.94428863,1158975095.1606445,5706509.960823059,5857376.739200592,465699.0,465699.0,0.7342378667591594,0.7342378667591594,0.8219415388814556,0.8219415388814556,0.1834252330043486,0.0,5956320.0,4544259.0,4544259.0,216960.0,27755.0,27755.0,54240.0,467.0,467.0,0.0,0.0,0.021730212132641525,0.0747808116232465,0.0,0.7629306350229672,0.12792680678466076,0.008609882005899705,5152800.0,3886189.0,0.0,3886189.0,0.0,9511046.04847479,34713600.0,1394852879.274642,3484442308.209259,9511046.04847479,26524735.900302887,915722.0,915722.0,0.7541897609066915,0.7541897609066915,0.27398616243993107,0.27398616243993107,0.6326996037453856,0.0,3796800.0,2873188.0,2873188.0,1084800.0,892595.0,892595.0,271200.0,120406.0,120406.0,0.0,0.0,0.4901159733311468,0.17771347616829686,0.0,0.7567393594605984,0.8228198746312685,0.44397492625368734,"[0.3584175089988303, 0.36355830426327107, 0.3830437084614732]","[0.5384227096392398, 0.5581893998279069, 0.5711664616182107]","[0.7322921455222109, 0.742010536661829, 0.763039218542895]","[0.7980566292536784, 0.8222188472359752, 0.8357522588172772]","[0.17339342296943952, 0.1785137710944013, 0.2054970745902374]","[0.7181789636656636, 0.7286931451180934, 0.7688587992889464]","[0.2644353548732697, 0.2737603002004231, 0.2964416857710348]","[0.6067167660107491, 0.6357458020272929, 0.6538261629706837]","[0.7480455239661654, 0.7542162828947369, 0.7589481907894736]"
jl_gaussian_r2_s75,niah_single_1,0.75,10,0.0,1.0,-1.0,"[-1.0, -1.0]",29,291,0.09965635738831616,0.0,0.0,0,0,16625920.0,13767373.0,0.0,13767373.0,0.0,23094041.546658527,56524800.0,3072027777.3964415,7031891381.399353,23094041.546658527,44479685.283792496,1370778.0,1370778.0,0.8280668378050658,0.8280668378050658,0.40856476354907095,0.40856476354907095,0.6609620007622338,0.0,14417920.0,12331022.0,12331022.0,1766400.0,1220519.0,1220519.0,441600.0,215832.0,215832.0,0.0,0.0,0.3783409005805234,0.08244824948032951,0.0,0.8552566528320312,0.6909641077898551,0.48875,9633920.0,8365735.0,0.0,8365735.0,0.0,8082273.098739624,9420800.0,59529608.59990253,1905368294.5332031,8082273.098739624,8210208.627662659,289199.0,289199.0,0.8683625149471866,0.8683625149471866,0.8579179155421646,0.8579179155421646,0.17675717278233924,0.0,9265920.0,8293809.0,8293809.0,294400.0,71205.0,71205.0,73600.0,721.0,721.0,0.0,0.0,0.013580113039554462,0.030018829303128946,0.0,0.8950874818690426,0.2418648097826087,0.009796195652173913,6992000.0,5401638.0,0.0,5401638.0,0.0,15011768.447918903,47104000.0,3012498168.796539,5126523086.86615,15011768.447918903,36269476.65612984,1081579.0,1081579.0,0.7725454805491991,0.7725454805491991,0.31869413315045225,0.31869413315045225,0.7665702083814933,0.0,5152000.0,4037213.0,4037213.0,1472000.0,1149314.0,1149314.0,368000.0,215111.0,215111.0,0.0,0.0,0.45129305808871717,0.15468807208237986,0.0,0.7836205357142857,0.7807839673913044,0.5845407608695652,"[0.3970451342055631, 0.40294211360482146, 0.42116273310233315]","[0.651130299882349, 0.6604516390066371, 0.6719314032369351]","[0.8241977207780237, 0.8268917657632744, 0.8312721815081121]","[0.8460313964996021, 0.8530263747612481, 0.8705612823079961]","[0.16950249969891124, 0.1783650038582709, 0.18671121829216653]","[0.8620515267175572, 0.8653819775763358, 0.8739035663167939]","[0.306881593734784, 0.31187829264243827, 0.3325913930494067]","[0.7556810045347647, 0.7670120717273906, 0.7768072371686205]","[0.7708323739035088, 0.7732332785087719, 0.7740034265350877]"
